1  1.964	1.103629e-01	7.865586e-01	1.019891e+00	1.987695e+00	-2.859566e-02	
5  0.546598	1.210724e-01	7.544683e-01	1.016754e+00	1.799749e+00	2.888889e-02	
19  0.395988	1.082920e-01	5.863092e-01	9.833745e-01	2.102516e+00	-1.829249e-03	
7  0.861903	1.222227e-01	7.379212e-01	1.014061e+00	1.784542e+00	3.746701e-02	
4  2.32062	1.222227e-01	7.379212e-01	9.315937e-01	2.005083e+00	5.081895e-02	
4  2.45046	1.236632e-01	7.650237e-01	9.368212e-01	1.967858e+00	5.278630e-02	
4  2.56687	1.241766e-01	9.150357e-01	9.639212e-01	1.901241e+00	2.773414e-02	
9  2.84933	1.241766e-01	9.150357e-01	7.328201e-01	2.428172e+00	-1.232724e-01	
1  3.49169	1.241766e-01	9.150357e-01	1.381883e+00	1.220042e+00	6.348030e-02	
5  3.76288	1.241766e-01	9.150357e-01	1.380078e+00	1.356385e+00	-1.807184e-03	
1  3.79773	1.241766e-01	9.150357e-01	1.216520e+00	1.563173e+00	-1.886913e-01	
3  4.2844	1.308347e-01	1.034185e+00	1.239581e+00	1.393452e+00	-1.784767e-01	
3  4.73371	1.308347e-01	1.034185e+00	1.405187e+00	1.148975e+00	-1.129481e-02	
10  5.97409	1.327519e-01	1.040198e+00	1.406739e+00	1.110859e+00	-3.161184e-03	
14  3.34843	1.340937e-01	8.920219e-01	1.380426e+00	1.142108e+00	3.049215e-02	
7  5.67368	1.333573e-01	1.021320e+00	1.403494e+00	1.106721e+00	3.219351e-03	
5  6.68815	1.333573e-01	1.021320e+00	1.287427e+00	1.160579e+00	1.873298e-01	
8  7.00619	1.333573e-01	1.021320e+00	1.539257e+00	1.146426e+00	-2.207549e-02	
2  5.19922	1.334650e-01	1.116692e+00	1.556432e+00	1.108159e+00	-3.905588e-02	
98  4.45077	1.334650e-01	1.116692e+00	1.678332e+00	9.900447e-01	-9.367204e-02	
6  4.15835	1.375695e-01	9.171914e-01	1.643469e+00	9.891724e-01	-3.729129e-02	
14  4.46457	1.340305e-01	1.114479e+00	1.678073e+00	9.803188e-01	-9.054194e-02	
1  5.56983	1.384764e-01	1.072720e+00	1.671658e+00	9.131049e-01	-6.145999e-02	
9  4.33781	1.350241e-01	1.100254e+00	1.675760e+00	9.671562e-01	-8.314472e-02	
8  4.7567	1.323829e-01	9.752299e-01	1.652630e+00	1.064042e+00	-7.292906e-02	
7  5.56706	1.323829e-01	9.752299e-01	1.565076e+00	9.981581e-01	-3.369638e-03	
2  5.56342	1.314845e-01	6.870169e-01	1.513032e+00	1.124504e+00	4.518593e-02	
2  5.33793	1.314845e-01	6.870169e-01	1.398669e+00	1.149349e+00	1.115694e-01	
3  5.4054	1.314845e-01	6.870169e-01	1.616516e+00	1.004375e+00	4.158238e-02	
4  5.4787	1.314845e-01	6.870169e-01	1.921374e+00	8.632659e-01	-3.634499e-02	
5  1.86787	1.264339e-01	8.457709e-01	1.948678e+00	8.973070e-01	-8.980717e-02	
41  2.24355	1.228303e-01	9.105314e-01	1.959436e+00	9.400364e-01	-1.190516e-01	
5  1.74084	1.228303e-01	9.105314e-01	1.854924e+00	9.835054e-01	-2.200607e-02	
4  1.70929	1.228303e-01	9.105314e-01	1.830317e+00	9.927263e-01	-1.345442e-04	
5  1.10041	1.251161e-01	8.599772e-01	1.821789e+00	9.692243e-01	2.015431e-02	
