1  48.9893	7.191141e-02	3.660623e-01	9.348267e-01	2.866136e+00	-1.366912e-01	
2  39.1462	7.401553e-02	2.962425e-01	9.227898e-01	2.853353e+00	-1.137429e-01	
3  38.7422	7.401553e-02	2.962425e-01	1.065352e+00	2.762792e+00	-5.813764e-01	
13  8.72354	1.036893e-01	4.889950e-01	1.107307e+00	2.134964e+00	-4.737817e-01	
3  8.01574	1.036893e-01	4.889950e-01	9.873365e-01	2.464739e+00	-2.541440e-01	
17  5.37904	1.036893e-01	4.889950e-01	8.306025e-01	2.794153e+00	-3.339605e-01	
1  3.00658	1.036893e-01	4.889950e-01	7.449324e-01	2.948252e+00	-1.481506e-01	
5  1.92713	1.119656e-01	6.065926e-01	7.681126e-01	2.748878e+00	-1.298547e-01	
29  1.94206	1.071331e-01	5.296249e-01	7.530848e-01	2.868449e+00	-1.390143e-01	
23  2.56797	1.071331e-01	5.296249e-01	8.477283e-01	2.571486e+00	-1.981980e-01	
3  1.37765	1.071331e-01	5.296249e-01	9.215478e-01	2.297967e+00	-8.541697e-03	
9  2.20511	1.295415e-01	9.090550e-01	9.952830e-01	1.734956e+00	2.979687e-02	
5  2.28723	1.295415e-01	9.090550e-01	1.156946e+00	1.500958e+00	-8.533709e-02	
13  1.84406	1.295415e-01	9.090550e-01	7.896086e-01	2.136820e+00	-1.669299e-03	
9  1.94125	1.295415e-01	9.090550e-01	9.573749e-01	1.729608e+00	5.971860e-02	
14  1.19074	1.249078e-01	8.628913e-01	9.479349e-01	1.833754e+00	4.586464e-02	
1  4.73596	1.106851e-01	4.784413e-01	8.753098e-01	2.245692e+00	4.788497e-02	
9  2.28415	1.065948e-01	7.042533e-01	9.149074e-01	2.236299e+00	-1.325571e-02	
4  0.751838	1.227996e-01	7.799242e-01	9.324982e-01	1.904690e+00	5.093154e-02	
1  0.807555	1.227996e-01	7.799242e-01	1.090749e+00	1.650531e+00	-1.961901e-02	
6  0.654081	1.207621e-01	7.350848e-01	1.082185e+00	1.705655e+00	-2.120807e-02	
2  0.535094	1.205402e-01	7.771862e-01	1.089701e+00	1.693798e+00	-3.000228e-02	
2  3.11957	1.205402e-01	7.771862e-01	1.088453e+00	1.727501e+00	1.415172e-01	
13  2.44201	1.021237e-01	5.625759e-01	1.045336e+00	2.153256e+00	9.216864e-02	
6  2.17269	1.021237e-01	5.625759e-01	1.194756e+00	1.926189e+00	-7.620750e-03	
10  0.952028	1.021237e-01	5.625759e-01	1.187014e+00	1.842176e+00	3.231320e-02	
1  2.71893	1.021237e-01	5.625759e-01	1.084447e+00	1.975990e+00	-7.247684e-02	
8  2.05509	1.063471e-01	6.399721e-01	1.099402e+00	1.867641e+00	-6.633051e-02	
5  2.27903	1.063471e-01	6.399721e-01	1.170807e+00	1.832084e+00	-2.175453e-01	
7  1.11406	1.063471e-01	6.399721e-01	1.249346e+00	1.755144e+00	-1.697032e-01	
15  0.79266	1.149910e-01	6.928661e-01	1.260982e+00	1.573496e+00	-1.377640e-01	
2  1.1401	1.184239e-01	7.151349e-01	1.265830e+00	1.500875e+00	-1.253108e-01	
3  0.828789	1.184239e-01	7.151349e-01	1.480257e+00	1.255772e+00	-4.766421e-02	
18  0.364272	1.128052e-01	7.248809e-01	1.480628e+00	1.357073e+00	-7.652244e-02	
8  0.391841	1.128052e-01	7.248809e-01	1.517013e+00	1.301877e+00	-4.342549e-02	
4  1.29111	1.174870e-01	6.338370e-01	1.501794e+00	1.248988e+00	-4.163807e-03	
12  1.84919	1.110130e-01	7.788247e-01	1.526272e+00	1.314864e+00	-6.195797e-02	
1  1.77996	1.110130e-01	7.788247e-01	1.551851e+00	1.326229e+00	-1.176644e-01	
1  2.09881	1.110130e-01	7.788247e-01	1.507656e+00	1.354501e+00	6.452882e-02	
14  2.25893	1.110130e-01	7.788247e-01	1.636214e+00	1.261390e+00	-1.663400e-01	
7  1.77246	1.110130e-01	7.788247e-01	1.430574e+00	1.452817e+00	-1.160091e-01	
6  0.458008	1.173088e-01	7.429884e-01	1.425679e+00	1.348780e+00	-7.910164e-02	
2  1.91129	1.057017e-01	6.211831e-01	1.400923e+00	1.612001e+00	-1.126726e-01	
4  0.669805	1.057017e-01	6.211831e-01	1.173876e+00	1.772723e+00	4.911766e-02	
1  0.774394	1.057017e-01	6.211831e-01	9.814917e-01	2.232191e+00	-1.323593e-01	
10  0.372894	1.057017e-01	6.211831e-01	8.160059e-01	2.600465e+00	-1.408089e-02	
1  1.33372	1.057017e-01	6.211831e-01	8.257991e-01	2.686692e+00	-4.002676e-02	
1  2.11013	1.057017e-01	6.211831e-01	8.246912e-01	2.658207e+00	6.454401e-02	
3  2.33072	1.061374e-01	6.375786e-01	8.277464e-01	2.643831e+00	6.363493e-02	
2  1.71522	1.061374e-01	6.375786e-01	8.465663e-01	2.636166e+00	-7.307312e-02	
3  2.22373	9.762714e-02	5.641363e-01	8.312682e-01	2.823127e+00	-1.005983e-01	
6  2.05431	9.762714e-02	5.641363e-01	7.907931e-01	2.940804e+00	-1.983806e-02	
3  3.62794	9.762714e-02	5.641363e-01	8.503149e-01	2.914788e+00	-2.022261e-01	
11  3.47037	9.762714e-02	5.641363e-01	9.568042e-01	2.579921e+00	-2.129487e-01	
5  2.07579	9.762714e-02	5.641363e-01	8.357436e-01	2.797671e+00	-6.280489e-02	
6  2.13212	9.762714e-02	5.641363e-01	8.657504e-01	2.742894e+00	-8.482185e-02	
1  2.60488	9.762714e-02	5.641363e-01	8.588353e-01	2.686577e+00	-8.891709e-02	
5  1.77008	9.908878e-02	5.409111e-01	8.550186e-01	2.668089e+00	-7.761358e-02	
1  3.44547	1.021703e-01	7.070296e-01	8.856461e-01	2.547355e+00	-9.324831e-02	
2  0.894433	1.068180e-01	5.696478e-01	8.620861e-01	2.512719e+00	-4.564870e-02	
1  0.54202	1.068180e-01	5.696478e-01	7.088529e-01	2.971315e+00	-2.036102e-02	
2  0.66169	1.068180e-01	5.696478e-01	6.206454e-01	3.350690e+00	6.139291e-03	
6  1.22486	1.058898e-01	5.479487e-01	6.165155e-01	3.376283e+00	5.649329e-03	
2  3.70218	1.058898e-01	5.479487e-01	6.050214e-01	3.452688e+00	-1.661777e-01	
10  1.33498	1.058898e-01	5.479487e-01	6.042388e-01	3.608714e+00	-1.351408e-01	
2  1.23689	1.058898e-01	5.479487e-01	6.477495e-01	3.381752e+00	-1.153279e-01	
7  2.61278	1.100746e-01	5.476348e-01	6.487220e-01	3.303665e+00	-9.510893e-02	
5  1.79937	1.100746e-01	5.476348e-01	6.475126e-01	3.234776e+00	-1.050465e-01	
12  1.75611	1.100746e-01	5.476348e-01	5.886071e-01	3.367007e+00	7.027896e-02	
1  2.43613	1.132667e-01	5.446936e-01	5.888631e-01	3.308469e+00	8.619781e-02	
2  2.96034	1.168809e-01	5.836521e-01	5.967569e-01	3.226116e+00	9.646192e-02	
11  2.26951	1.168809e-01	5.836521e-01	5.635276e-01	3.323058e+00	5.677103e-02	
7  2.30119	1.168809e-01	5.836521e-01	5.890479e-01	3.280815e+00	4.352388e-03	
10  0.803356	1.154662e-01	6.416931e-01	5.991364e-01	3.285192e+00	-1.311360e-02	
2  0.513132	1.150396e-01	6.717526e-01	6.044365e-01	3.281739e+00	-2.068458e-02	
6  1.05746	1.150396e-01	6.717526e-01	6.617178e-01	3.035277e+00	-2.350426e-02	
8  0.27635	1.150396e-01	6.717526e-01	6.629056e-01	2.956810e+00	-3.981257e-02	
1  0.236139	1.150396e-01	6.717526e-01	6.371361e-01	3.072071e+00	-1.370846e-02	
2  1.18937	1.150396e-01	6.717526e-01	6.351100e-01	3.178612e+00	-4.480894e-02	
6  0.15479	1.098203e-01	6.485712e-01	6.296584e-01	3.284963e+00	-6.570076e-02	
5  0.334146	1.122128e-01	6.581587e-01	6.319706e-01	3.236608e+00	-5.593356e-02	
1  1.27281	1.084630e-01	5.616380e-01	6.136932e-01	3.343374e+00	-5.628851e-02	
8  1.88062	1.084630e-01	5.616380e-01	6.729645e-01	3.160917e+00	3.917333e-02	
2  1.65998	1.069825e-01	6.617294e-01	6.905980e-01	3.150539e+00	1.367477e-02	
14  0.837227	1.069825e-01	6.617294e-01	6.689657e-01	3.248861e+00	-6.983515e-02	
4  0.762621	1.034641e-01	5.912255e-01	6.554233e-01	3.341415e+00	-7.384949e-02	
3  1.04716	1.094217e-01	6.443633e-01	6.664428e-01	3.209877e+00	-5.489715e-02	
