1  0.168468	2.265581e+00	1.124716e-01	9.653542e-01	2.413358e+00	6.747140e-01	9.999023e-01	1.983249e+00	7.343735e-02	
1  0.223519	2.281214e+00	1.127460e-01	9.646581e-01	2.412572e+00	6.754574e-01	9.997289e-01	1.987418e+00	7.886591e-02	
4  0.152711	2.305249e+00	1.131533e-01	9.647624e-01	2.411618e+00	6.775998e-01	9.988455e-01	1.996418e+00	4.281528e-02	
1  0.566285	2.305249e+00	1.131533e-01	9.647624e-01	2.411618e+00	6.775998e-01	9.990956e-01	2.038409e+00	-8.772638e-02	
1  0.21769	2.305249e+00	1.131533e-01	9.647624e-01	2.411618e+00	6.775998e-01	9.989749e-01	2.015886e+00	-2.421217e-03	
1  0.348334	2.326425e+00	1.132680e-01	9.650595e-01	2.414861e+00	6.778495e-01	9.993155e-01	2.027264e+00	-1.253625e-02	
1  0.686923	2.378459e+00	1.143020e-01	9.642825e-01	2.405843e+00	6.815063e-01	9.986487e-01	2.022304e+00	3.697153e-02	
1  0.960772	2.408296e+00	1.149403e-01	9.633104e-01	2.403546e+00	6.837057e-01	9.973695e-01	2.024605e+00	3.230040e-02	
4  0.718387	2.394166e+00	1.147380e-01	9.630629e-01	2.402606e+00	6.830947e-01	9.978703e-01	2.025490e+00	3.388938e-02	
1  0.686677	2.394166e+00	1.147380e-01	9.630629e-01	2.402606e+00	6.830947e-01	9.977005e-01	1.991338e+00	7.943462e-02	
1  0.586698	2.348354e+00	1.138461e-01	9.646754e-01	2.408152e+00	6.797982e-01	9.984810e-01	1.980053e+00	7.764950e-02	
1  0.949149	2.386002e+00	1.147478e-01	9.625563e-01	2.406978e+00	6.835230e-01	9.957668e-01	1.998016e+00	4.210550e-03	
1  0.63594	2.356620e+00	1.140586e-01	9.637829e-01	2.411170e+00	6.809850e-01	9.969986e-01	1.995385e+00	6.747665e-03	
1  0.867046	2.410378e+00	1.148602e-01	9.635919e-01	2.405952e+00	6.842256e-01	9.971398e-01	2.007122e+00	2.010966e-02	
3  1.28128	2.458515e+00	1.155323e-01	9.634624e-01	2.402166e+00	6.878261e-01	9.971543e-01	2.032645e+00	-2.123705e-02	
1  1.11887	2.458515e+00	1.155323e-01	9.634624e-01	2.402166e+00	6.878261e-01	9.970572e-01	2.031966e+00	-4.489304e-03	
1  0.539868	2.374267e+00	1.137526e-01	9.667812e-01	2.411373e+00	6.808971e-01	9.998613e-01	2.008635e+00	3.478795e-02	
