1  0.000198797	1.067024e-01	6.605111e-01	2.059236e+00	-1.994285e-01	
1  0.000455899	1.089615e-01	6.732996e-01	2.115932e+00	-2.472325e-01	
1  0.0017165	1.089615e-01	6.732996e-01	1.927695e+00	5.191231e-01	
1  0.0140364	1.089615e-01	6.732996e-01	2.107893e+00	6.995145e-01	
1  0.0229263	1.168247e-01	7.021722e-01	2.126317e+00	8.231403e-01	
1  0.0267223	1.174122e-01	7.135324e-01	2.232973e+00	6.617259e-01	
1  0.0295875	1.174122e-01	7.135324e-01	2.052615e+00	1.083791e+00	
1  0.0898327	1.174122e-01	7.135324e-01	1.921782e+00	1.823993e+00	
1  0.0785185	1.143923e-01	7.045747e-01	1.939082e+00	1.737002e+00	
1  0.106856	1.214119e-01	7.276439e-01	1.924579e+00	1.897534e+00	
1  0.0333517	1.214119e-01	7.276439e-01	2.253441e+00	7.054843e-01	
1  0.0160658	1.214119e-01	7.276439e-01	2.360403e+00	1.908890e-02	
1  0.0219924	1.296168e-01	7.536923e-01	2.332968e+00	2.237211e-01	
1  0.028262	1.366248e-01	7.748572e-01	2.297142e+00	4.185896e-01	
1  0.0120968	1.366248e-01	7.748572e-01	2.261955e+00	5.885620e-02	
1  0.0183799	1.366248e-01	7.748572e-01	2.560210e+00	-9.942124e-01	
1  0.017535	1.426500e-01	7.896132e-01	2.490044e+00	-7.628642e-01	
1  0.0139881	1.426308e-01	7.835654e-01	2.421622e+00	-6.523302e-01	
1  0.0098576	1.426308e-01	7.835654e-01	2.121814e+00	3.385528e-01	
1  0.0124423	1.426308e-01	7.835654e-01	2.211184e+00	1.688328e-01	
1  0.0115882	1.401587e-01	7.768187e-01	2.232052e+00	8.675202e-02	
1  0.0138942	1.428778e-01	7.873498e-01	2.244679e+00	1.193621e-01	
1  0.019985	1.428778e-01	7.873498e-01	2.498620e+00	-6.722833e-01	
3  0.0665451	1.428778e-01	7.873498e-01	3.091513e+00	-1.951405e+00	
1  0.0438619	1.428778e-01	7.873498e-01	2.902289e+00	-1.754254e+00	
1  0.0594284	1.428778e-01	7.873498e-01	2.862106e+00	-1.009541e+00	
1  0.0558109	1.477396e-01	7.959083e-01	2.767187e+00	-7.607803e-01	
1  0.0517165	1.544095e-01	8.076878e-01	2.637403e+00	-4.202096e-01	
1  0.0716501	1.544095e-01	8.076878e-01	2.969768e+00	-1.431303e+00	
1  0.0748421	1.544095e-01	8.076878e-01	2.764936e+00	-4.657800e-01	
1  0.0718814	1.550259e-01	8.067254e-01	2.729480e+00	-3.962750e-01	
1  0.0954717	1.654112e-01	8.453351e-01	2.759265e+00	-2.418335e-01	
1  0.164994	1.654112e-01	8.453351e-01	3.042145e+00	-4.635220e-01	
1  0.11376	1.654112e-01	8.453351e-01	2.808717e+00	-1.924877e-01	
1  0.129435	1.649629e-01	8.540918e-01	2.926671e+00	-3.924361e-01	
1  0.140646	1.638450e-01	8.582689e-01	3.018793e+00	-5.635827e-01	
1  0.123434	1.638450e-01	8.582689e-01	2.988122e+00	-6.502757e-01	
1  0.0772961	1.638450e-01	8.582689e-01	3.004718e+00	-1.526711e+00	
1  0.0671603	1.552711e-01	8.289874e-01	3.009799e+00	-1.702308e+00	
3  0.0790305	1.567399e-01	8.418483e-01	3.098670e+00	-1.817694e+00	
1  0.0595236	1.501181e-01	8.094941e-01	2.991179e+00	-1.772714e+00	
1  0.0603355	1.511781e-01	8.129068e-01	2.988176e+00	-1.747156e+00	
1  0.0755905	1.511781e-01	8.129068e-01	2.726438e+00	-2.434959e-01	
1  0.118282	1.511781e-01	8.129068e-01	2.554443e+00	6.622251e-01	
1  0.134064	1.493549e-01	8.260095e-01	2.776645e+00	2.664578e-01	
1  0.148326	1.495540e-01	8.364232e-01	2.887879e+00	9.003901e-02	
1  0.0977038	1.495540e-01	8.364232e-01	2.682620e+00	2.265690e-01	
1  0.170043	1.495540e-01	8.364232e-01	2.114371e+00	1.772515e+00	
1  0.17681	1.505207e-01	8.498504e-01	2.229630e+00	1.604558e+00	
1  0.159398	1.477237e-01	8.387137e-01	2.213166e+00	1.576646e+00	
1  0.143569	1.477237e-01	8.387137e-01	2.090463e+00	1.724810e+00	
1  0.0760314	1.477237e-01	8.387137e-01	2.237463e+00	1.096203e+00	
1  0.0899055	1.510604e-01	8.567384e-01	2.311322e+00	1.041615e+00	
1  0.0982003	1.540159e-01	8.625361e-01	2.260423e+00	1.181813e+00	
1  0.0825544	1.540159e-01	8.625361e-01	2.178903e+00	1.237548e+00	
1  0.0532119	1.540159e-01	8.625361e-01	2.105360e+00	1.143779e+00	
1  0.0638051	1.585985e-01	8.750111e-01	2.066318e+00	1.296517e+00	
1  0.082692	1.650288e-01	8.942894e-01	2.031823e+00	1.477951e+00	
1  0.0362173	1.650288e-01	8.942894e-01	2.146962e+00	8.051305e-01	
1  0.018893	1.650288e-01	8.942894e-01	2.371949e+00	-3.146261e-01	
1  0.0208174	1.672378e-01	9.025721e-01	2.379088e+00	-2.830778e-01	
1  0.0167288	1.643099e-01	8.889697e-01	2.339604e+00	-2.762296e-01	
1  0.0395729	1.643099e-01	8.889697e-01	2.826056e+00	-1.767115e+00	
1  0.0402802	1.643099e-01	8.889697e-01	2.856815e+00	-1.921975e+00	
2  0.036991	1.620918e-01	8.792507e-01	2.833607e+00	-1.927655e+00	
1  0.0402434	1.620918e-01	8.792507e-01	2.685616e+00	-9.165511e-01	
1  0.0142542	1.620918e-01	8.792507e-01	2.389950e+00	-6.685087e-01	
1  0.015775	1.554244e-01	8.639849e-01	2.479751e+00	-9.442202e-01	
1  0.0147685	1.504205e-01	8.484192e-01	2.500148e+00	-1.074960e+00	
1  0.0156477	1.504205e-01	8.484192e-01	2.462811e+00	-7.455339e-01	
1  0.0140529	1.504205e-01	8.484192e-01	2.359734e+00	-3.164464e-01	
1  0.0117267	1.472311e-01	8.360984e-01	2.345284e+00	-3.552813e-01	
1  0.0171508	1.498908e-01	8.525607e-01	2.428118e+00	-4.376316e-01	
1  0.00618173	1.498908e-01	8.525607e-01	2.282639e+00	-5.887313e-01	
1  0.011462	1.498908e-01	8.525607e-01	2.118490e+00	4.265930e-01	
1  0.00646656	1.421967e-01	8.247546e-01	2.105559e+00	2.973615e-01	
1  0.0112923	1.508219e-01	8.528615e-01	2.085004e+00	4.990454e-01	
1  0.00931204	1.508219e-01	8.528615e-01	2.161746e+00	1.983207e-01	
1  0.00635608	1.508219e-01	8.528615e-01	2.286751e+00	-6.293581e-01	
1  0.00318918	1.389639e-01	8.065966e-01	2.227801e+00	-7.652707e-01	
1  0.00215677	1.339995e-01	7.833478e-01	2.158740e+00	-7.502333e-01	
1  0.00281597	1.339995e-01	7.833478e-01	2.193917e+00	-3.247114e-01	
1  0.007344	1.339995e-01	7.833478e-01	2.309124e+00	-3.587530e-01	
1  0.00617142	1.333907e-01	7.786535e-01	2.279569e+00	-3.227302e-01	
1  0.006817	1.339419e-01	7.818230e-01	2.293962e+00	-3.352999e-01	
1  0.0501503	1.339419e-01	7.818230e-01	2.329364e+00	7.072881e-01	
1  0.0457866	1.339419e-01	7.818230e-01	2.590839e+00	-7.477182e-02	
1  0.0486055	1.327147e-01	7.825297e-01	2.647597e+00	-1.907280e-01	
1  0.030471	1.256384e-01	7.469918e-01	2.521714e+00	-1.248090e-01	
1  0.0114774	1.256384e-01	7.469918e-01	2.306672e+00	-8.123827e-03	
1  0.00624902	1.256384e-01	7.469918e-01	2.354064e+00	-6.540785e-01	
1  0.00807545	1.321027e-01	7.693594e-01	2.353557e+00	-5.270724e-01	
1  0.00585627	1.250970e-01	7.443685e-01	2.345528e+00	-6.508115e-01	
2  0.00883353	1.250970e-01	7.443685e-01	2.388783e+00	-5.440784e-01	
1  0.0101467	1.220099e-01	7.388755e-01	2.448383e+00	-7.009478e-01	
1  0.008632	1.161903e-01	7.191664e-01	2.453731e+00	-8.232145e-01	
1  0.00564365	1.161903e-01	7.191664e-01	2.387926e+00	-8.454117e-01	
1  0.00552422	1.161903e-01	7.191664e-01	2.398747e+00	-1.224899e+00	
1  0.00339499	1.235632e-01	7.344565e-01	2.281242e+00	-8.905091e-01	
1  0.00261137	1.179509e-01	7.106724e-01	2.231751e+00	-9.198415e-01	
1  0.00508003	1.179509e-01	7.106724e-01	2.282958e+00	-1.474881e+00	
1  0.0052081	1.179509e-01	7.106724e-01	2.299058e+00	-1.497241e+00	
1  0.00504025	1.239050e-01	7.324194e-01	2.311688e+00	-1.401489e+00	
1  0.00357038	1.292337e-01	7.403249e-01	2.190778e+00	-1.101482e+00	
1  0.00197092	1.292337e-01	7.403249e-01	2.006834e+00	-5.618946e-01	
1  0.00238193	1.292337e-01	7.403249e-01	1.816576e+00	6.502337e-01	
1  0.00286061	1.286395e-01	7.336002e-01	1.763216e+00	7.251276e-01	
1  0.00245727	1.304116e-01	7.465649e-01	1.841241e+00	6.332454e-01	
1  0.00753591	1.304116e-01	7.465649e-01	1.978590e+00	6.824220e-01	
1  0.0243013	1.304116e-01	7.465649e-01	1.502815e+00	1.847221e+00	
1  0.0291541	1.337135e-01	7.516290e-01	1.429789e+00	2.030046e+00	
1  0.0301594	1.352988e-01	7.621911e-01	1.487740e+00	1.967055e+00	
1  0.0226728	1.352988e-01	7.621911e-01	1.365466e+00	1.946597e+00	
1  0.0249165	1.352988e-01	7.621911e-01	1.154430e+00	1.849197e+00	
1  0.0242698	1.324405e-01	7.534674e-01	1.167998e+00	1.771409e+00	
1  0.0237485	1.257791e-01	7.320740e-01	1.187466e+00	1.609820e+00	
1  0.0369781	1.257791e-01	7.320740e-01	9.672098e-01	2.524629e+00	
1  0.059403	1.257791e-01	7.320740e-01	5.938913e-01	3.742342e+00	
1  0.0619732	1.145410e-01	6.886615e-01	5.429864e-01	3.605487e+00	
1  0.0585532	1.242652e-01	7.282933e-01	6.106870e-01	3.685564e+00	
1  0.0745671	1.242652e-01	7.282933e-01	1.140999e+00	3.053633e+00	
1  0.0756301	1.242652e-01	7.282933e-01	8.021254e-01	3.798699e+00	
1  0.0913949	1.284451e-01	7.499017e-01	8.835345e-01	3.748332e+00	
1  0.0900004	1.262739e-01	7.459922e-01	9.249240e-01	3.638860e+00	
1  0.0380809	1.262739e-01	7.459922e-01	1.144933e+00	2.561670e+00	
1  0.0496178	1.262739e-01	7.459922e-01	1.324979e+00	2.487780e+00	
1  0.0484154	1.254780e-01	7.393683e-01	1.280773e+00	2.543898e+00	
1  0.0442387	1.236007e-01	7.449143e-01	1.418674e+00	2.283723e+00	
1  0.0290601	1.236007e-01	7.449143e-01	1.683710e+00	1.688755e+00	
1  0.0139532	1.236007e-01	7.449143e-01	1.477145e+00	1.549692e+00	
1  0.0221459	1.279548e-01	7.429018e-01	1.281433e+00	1.951924e+00	
1  0.0327664	1.298776e-01	7.285043e-01	1.040469e+00	2.380047e+00	
1  0.0440748	1.298776e-01	7.285043e-01	1.042567e+00	2.822082e+00	
1  0.0449688	1.298776e-01	7.285043e-01	9.765423e-01	2.922468e+00	
1  0.0532419	1.388541e-01	7.530745e-01	9.015961e-01	3.219175e+00	
1  0.0574827	1.427530e-01	7.677877e-01	9.152726e-01	3.273113e+00	
1  0.0477419	1.427530e-01	7.677877e-01	7.680171e-01	3.020574e+00	
1  0.0435184	1.427530e-01	7.677877e-01	8.326383e-01	2.768902e+00	
1  0.0364396	1.404442e-01	7.712772e-01	9.641284e-01	2.510695e+00	
1  0.0308647	1.346556e-01	7.596674e-01	1.060898e+00	2.240843e+00	
1  0.0342163	1.346556e-01	7.596674e-01	9.926525e-01	2.289760e+00	
1  0.044124	1.346556e-01	7.596674e-01	8.278860e-01	2.733952e+00	
1  0.0459178	1.327242e-01	7.503512e-01	7.979149e-01	2.744832e+00	
1  0.0475759	1.330681e-01	7.491508e-01	7.705448e-01	2.795910e+00	
2  0.0663542	1.330681e-01	7.491508e-01	4.626521e-01	3.852677e+00	
1  0.0586338	1.219873e-01	7.224146e-01	5.962785e-01	3.419777e+00	
1  0.0608115	1.083301e-01	6.742666e-01	5.871457e-01	3.167991e+00	
1  0.0454692	1.083301e-01	6.742666e-01	9.238601e-01	2.972911e+00	
1  0.033794	1.083301e-01	6.742666e-01	1.023627e+00	2.195399e+00	
1  0.0328956	1.142269e-01	6.961840e-01	1.040480e+00	2.283186e+00	
