1  2.48768	2.180528e+00	1.108443e-01	9.666640e-01	2.391855e+00	6.690012e-01	1.007079e+00	
1  1.01593	2.159660e+00	1.104856e-01	9.668337e-01	2.470233e+00	6.673255e-01	9.933522e-01	
1  0.730153	2.162898e+00	1.108048e-01	9.669148e-01	2.451454e+00	6.698659e-01	9.947388e-01	
1  0.0542349	2.251686e+00	1.126949e-01	9.652249e-01	2.399386e+00	6.769718e-01	9.997836e-01	
1  0.160371	2.305992e+00	1.139349e-01	9.639437e-01	2.396846e+00	6.812511e-01	9.971193e-01	
2  0.236776	2.305992e+00	1.139349e-01	9.639437e-01	2.396846e+00	6.812511e-01	9.966718e-01	
1  0.0391174	2.269614e+00	1.129218e-01	9.651500e-01	2.416117e+00	6.775805e-01	9.962598e-01	
1  1.06842	2.137484e+00	1.110046e-01	9.661064e-01	2.462067e+00	6.699699e-01	9.895405e-01	
2  0.782694	2.175930e+00	1.116797e-01	9.661184e-01	2.398623e+00	6.737100e-01	9.996213e-01	
1  0.474502	2.175930e+00	1.116797e-01	9.661184e-01	2.398623e+00	6.737100e-01	9.997602e-01	
1  0.493887	2.158470e+00	1.112856e-01	9.664736e-01	2.441303e+00	6.727065e-01	9.928840e-01	
3  0.67177	2.186774e+00	1.120699e-01	9.658908e-01	2.431592e+00	6.765298e-01	9.919422e-01	
1  0.34744	2.150133e+00	1.109527e-01	9.670705e-01	2.425359e+00	6.729670e-01	9.968241e-01	
1  2.20857	2.150133e+00	1.109527e-01	9.670705e-01	2.425359e+00	6.729670e-01	9.961323e-01	
3  1.22094	2.204921e+00	1.124193e-01	9.668687e-01	2.411826e+00	6.817942e-01	9.929740e-01	
1  0.281269	2.325903e+00	1.144942e-01	9.659886e-01	2.413200e+00	6.904638e-01	9.889870e-01	
4  0.187192	2.365090e+00	1.151536e-01	9.652825e-01	2.412441e+00	6.920504e-01	9.883787e-01	
2  0.393036	2.340690e+00	1.146124e-01	9.662684e-01	2.428262e+00	6.914912e-01	9.863856e-01	
2  0.446254	2.303178e+00	1.136179e-01	9.670280e-01	2.418151e+00	6.873022e-01	9.914719e-01	
1  0.531168	2.269939e+00	1.123111e-01	9.682690e-01	2.445640e+00	6.820024e-01	9.917789e-01	
2  0.483406	2.258388e+00	1.117933e-01	9.689489e-01	2.471091e+00	6.806123e-01	9.891613e-01	
1  0.709278	2.319052e+00	1.127297e-01	9.690990e-01	2.477434e+00	6.861741e-01	9.862811e-01	
2  0.605206	2.366336e+00	1.135483e-01	9.686988e-01	2.457407e+00	6.894733e-01	9.884938e-01	
