7  35.7075	1.119888e-01	6.718032e-01	9.979066e-01	1.991681e+00	1.000403e-03	
5  35.2346	1.119888e-01	6.718032e-01	9.979273e-01	1.987369e+00	3.036921e-02	
2  27.8198	1.119888e-01	6.718032e-01	9.982878e-01	1.959982e+00	7.811368e-02	
1  20.6364	1.119888e-01	6.718032e-01	9.986926e-01	1.942646e+00	1.118039e-01	
2  13.0412	1.126565e-01	6.729034e-01	9.968271e-01	1.942770e+00	1.128960e-01	
1  3.79865	1.126565e-01	6.729034e-01	9.956909e-01	1.928158e+00	1.425877e-01	
5  2.8371	1.126565e-01	6.729034e-01	9.953203e-01	1.931588e+00	1.035029e-01	
1  3.37245	1.126565e-01	6.729034e-01	9.954550e-01	1.919098e+00	1.485005e-01	
8  3.47447	1.126565e-01	6.729034e-01	9.954584e-01	1.917126e+00	1.463091e-01	
5  3.85248	1.126565e-01	6.729034e-01	9.947394e-01	1.917490e+00	1.324102e-01	
2  2.79263	1.126565e-01	6.729034e-01	9.951126e-01	1.926477e+00	1.380936e-01	
3  2.61984	1.126565e-01	6.729034e-01	9.953726e-01	1.936577e+00	1.430182e-01	
5  3.38626	1.126565e-01	6.729034e-01	9.946514e-01	1.935807e+00	1.608232e-01	
1  3.26703	1.126565e-01	6.729034e-01	9.947066e-01	1.932604e+00	1.650757e-01	
10  2.6856	1.126565e-01	6.729034e-01	9.954728e-01	1.942607e+00	1.359986e-01	
5  2.81509	1.126565e-01	6.729034e-01	9.955824e-01	1.953116e+00	1.178824e-01	
5  6.69619	1.126565e-01	6.729034e-01	9.940388e-01	1.966842e+00	6.685599e-02	
5  2.08897	1.126565e-01	6.729034e-01	9.949788e-01	1.963755e+00	1.149108e-01	
4  2.18448	1.126565e-01	6.729034e-01	9.951443e-01	1.949483e+00	1.149922e-01	
6  2.21983	1.126565e-01	6.729034e-01	9.950132e-01	1.950692e+00	1.250486e-01	
1  2.1744	1.126565e-01	6.729034e-01	9.951800e-01	1.947962e+00	1.446621e-01	
5  3.155	1.126565e-01	6.729034e-01	9.946044e-01	1.960985e+00	1.010657e-01	
3  2.09189	1.126565e-01	6.729034e-01	9.953910e-01	1.988718e+00	2.483398e-02	
5  2.39763	1.126565e-01	6.729034e-01	9.947775e-01	1.986760e+00	1.720038e-02	
2  2.62976	1.126565e-01	6.729034e-01	9.947429e-01	1.967798e+00	4.310407e-02	
4  1.99884	1.126565e-01	6.729034e-01	9.951076e-01	1.962482e+00	1.026903e-01	
5  2.35159	1.126565e-01	6.729034e-01	9.954618e-01	1.962838e+00	1.136427e-01	
19  2.43737	1.126565e-01	6.729034e-01	9.949662e-01	1.938538e+00	2.002385e-01	
2  2.48019	1.126565e-01	6.729034e-01	9.949705e-01	1.936023e+00	2.042486e-01	
5  2.50488	1.126565e-01	6.729034e-01	9.954690e-01	1.951897e+00	1.994952e-01	
4  2.57673	1.126565e-01	6.729034e-01	9.954572e-01	1.944295e+00	2.268388e-01	
2  2.39856	1.126565e-01	6.729034e-01	9.952947e-01	1.938106e+00	2.526066e-01	
3  2.10554	1.126071e-01	6.728491e-01	9.954633e-01	1.938217e+00	2.525112e-01	
12  2.10507	1.126071e-01	6.728491e-01	9.954846e-01	1.936968e+00	2.480213e-01	
3  1.9975	1.125889e-01	6.728960e-01	9.956224e-01	1.937305e+00	2.479498e-01	
6  2.50319	1.125889e-01	6.728960e-01	9.953930e-01	1.927844e+00	2.888922e-01	
