1  0.060481	2.279172e+00	1.124408e-01	9.655054e-01	2.418103e+00	6.763527e-01	9.997100e-01	2.007359e+00	2.000390e-03	
1  0.0657667	2.278752e+00	1.125784e-01	9.651403e-01	2.413859e+00	6.770256e-01	9.996189e-01	2.007626e+00	6.483726e-03	
1  0.107352	2.297871e+00	1.129214e-01	9.647886e-01	2.412394e+00	6.785106e-01	9.990966e-01	2.009466e+00	1.259311e-02	
1  0.145967	2.286269e+00	1.126997e-01	9.648197e-01	2.414583e+00	6.779763e-01	9.991217e-01	2.008520e+00	1.126991e-02	
1  0.123868	2.292097e+00	1.129060e-01	9.641504e-01	2.413293e+00	6.783207e-01	9.986481e-01	2.010229e+00	5.988931e-03	
1  0.183762	2.292097e+00	1.129060e-01	9.641504e-01	2.413293e+00	6.783207e-01	9.987037e-01	2.058500e+00	-5.810374e-02	
1  0.198859	2.292097e+00	1.129060e-01	9.641504e-01	2.413293e+00	6.783207e-01	9.985969e-01	2.057860e+00	-5.973908e-02	
1  0.192669	2.292097e+00	1.129060e-01	9.641504e-01	2.413293e+00	6.783207e-01	9.985947e-01	1.997754e+00	1.168329e-01	
1  0.197435	2.290035e+00	1.128727e-01	9.648031e-01	2.411485e+00	6.783843e-01	9.988389e-01	1.993683e+00	1.315768e-01	
1  0.255833	2.294591e+00	1.127208e-01	9.655886e-01	2.414768e+00	6.784527e-01	9.993282e-01	1.994119e+00	1.349184e-01	
2  0.297631	2.321062e+00	1.132688e-01	9.646350e-01	2.412592e+00	6.801660e-01	9.983743e-01	1.997903e+00	1.340804e-01	
1  0.534327	2.324122e+00	1.132775e-01	9.650631e-01	2.412132e+00	6.812636e-01	9.982349e-01	1.994974e+00	1.547944e-01	
1  0.565535	2.324122e+00	1.132775e-01	9.650631e-01	2.412132e+00	6.812636e-01	9.984324e-01	1.973174e+00	1.935893e-01	
1  0.690198	2.324122e+00	1.132775e-01	9.650631e-01	2.412132e+00	6.812636e-01	9.984856e-01	1.935722e+00	2.685503e-01	
1  0.734658	2.324122e+00	1.132775e-01	9.650631e-01	2.412132e+00	6.812636e-01	9.983532e-01	1.904047e+00	3.030955e-01	
1  0.690312	2.311360e+00	1.130343e-01	9.651379e-01	2.413824e+00	6.804089e-01	9.986346e-01	1.903982e+00	2.966759e-01	
3  0.720143	2.290306e+00	1.125693e-01	9.661075e-01	2.419029e+00	6.785982e-01	9.988043e-01	1.896454e+00	3.048792e-01	
1  0.992616	2.293137e+00	1.122548e-01	9.675345e-01	2.419914e+00	6.791332e-01	1.000555e+00	1.900653e+00	3.078415e-01	
2  0.883193	2.293137e+00	1.122548e-01	9.675345e-01	2.419914e+00	6.791332e-01	1.000600e+00	1.924094e+00	1.899348e-01	
1  1.00238	2.293137e+00	1.122548e-01	9.675345e-01	2.419914e+00	6.791332e-01	1.000526e+00	1.890997e+00	2.669030e-01	
1  1.08674	2.294336e+00	1.123882e-01	9.668485e-01	2.418180e+00	6.798233e-01	1.000103e+00	1.892670e+00	2.659922e-01	
1  1.28847	2.290461e+00	1.121761e-01	9.676515e-01	2.421438e+00	6.795503e-01	1.000257e+00	1.888976e+00	2.773267e-01	
1  1.7187	2.318700e+00	1.124589e-01	9.680285e-01	2.422382e+00	6.814749e-01	1.000144e+00	1.891575e+00	2.888657e-01	
1  1.61598	2.292138e+00	1.121471e-01	9.679792e-01	2.424167e+00	6.799071e-01	9.997229e-01	1.884627e+00	2.933319e-01	
