1  0.0642428	2.533241e+00	1.189218e-01	9.499136e-01	2.384427e+00	6.959458e-01	9.871230e-01	2.039230e+00	-1.031900e-03	
1  0.225457	2.435633e+00	1.163165e-01	9.453081e-01	2.494033e+00	6.804160e-01	9.739742e-01	1.977072e+00	-6.199565e-03	
1  0.328201	2.284608e+00	1.129017e-01	9.479523e-01	2.567098e+00	6.617533e-01	9.692018e-01	1.916634e+00	3.456529e-03	
1  0.194457	2.371803e+00	1.131656e-01	9.520108e-01	2.563222e+00	6.695334e-01	9.733640e-01	1.946512e+00	-7.613022e-03	
1  0.166381	2.262136e+00	1.090477e-01	9.620914e-01	2.622162e+00	6.557272e-01	9.773952e-01	1.916595e+00	-7.842862e-03	
1  0.181899	2.262136e+00	1.090477e-01	9.620914e-01	2.622162e+00	6.557272e-01	9.771032e-01	1.812615e+00	2.484117e-01	
1  0.194138	2.262136e+00	1.090477e-01	9.620914e-01	2.622162e+00	6.557272e-01	9.769788e-01	1.746520e+00	2.644052e-01	
1  0.196115	2.262136e+00	1.090477e-01	9.620914e-01	2.622162e+00	6.557272e-01	9.769954e-01	1.728710e+00	2.521907e-01	
1  0.0287952	2.407608e+00	1.121776e-01	9.661329e-01	2.516059e+00	6.703409e-01	9.907918e-01	1.795019e+00	2.583690e-01	
1  0.0277711	2.524099e+00	1.120655e-01	9.775352e-01	2.523930e+00	6.740947e-01	9.965781e-01	1.810852e+00	2.686426e-01	
1  0.010564	2.570401e+00	1.142315e-01	9.687064e-01	2.482466e+00	6.822166e-01	9.967149e-01	1.841818e+00	2.529356e-01	
1  0.0215819	2.665779e+00	1.171328e-01	9.606073e-01	2.455229e+00	6.897662e-01	9.930091e-01	1.859819e+00	2.516871e-01	
1  0.0399291	2.623891e+00	1.138064e-01	9.773648e-01	2.469252e+00	6.804171e-01	1.006251e+00	1.857605e+00	2.609850e-01	
1  0.0408769	2.623891e+00	1.138064e-01	9.773648e-01	2.469252e+00	6.804171e-01	1.006556e+00	1.862273e+00	4.656800e-01	
1  0.0786848	2.623891e+00	1.138064e-01	9.773648e-01	2.469252e+00	6.804171e-01	1.007522e+00	1.707078e+00	7.655584e-01	
1  0.10663	2.623891e+00	1.138064e-01	9.773648e-01	2.469252e+00	6.804171e-01	1.008730e+00	1.747606e+00	6.354611e-01	
1  0.10909	2.530014e+00	1.133777e-01	9.775385e-01	2.457151e+00	6.752186e-01	1.007057e+00	1.721965e+00	6.527120e-01	
1  0.0797422	2.366330e+00	1.091582e-01	9.840846e-01	2.508971e+00	6.604586e-01	1.009588e+00	1.687116e+00	6.487056e-01	
1  0.142665	2.521048e+00	1.126439e-01	9.797870e-01	2.501211e+00	6.721833e-01	1.000436e+00	1.692697e+00	6.632940e-01	
2  0.160705	2.837676e+00	1.171136e-01	9.743542e-01	2.470306e+00	6.915058e-01	1.004192e+00	1.771437e+00	6.386615e-01	
1  0.134288	2.837676e+00	1.171136e-01	9.743542e-01	2.470306e+00	6.915058e-01	1.003820e+00	1.822715e+00	6.975185e-01	
1  0.140077	2.837676e+00	1.171136e-01	9.743542e-01	2.470306e+00	6.915058e-01	1.003882e+00	1.800364e+00	7.122516e-01	
1  0.151134	2.837676e+00	1.171136e-01	9.743542e-01	2.470306e+00	6.915058e-01	1.004255e+00	1.860409e+00	5.856737e-01	
1  0.0595573	2.704410e+00	1.158427e-01	9.666800e-01	2.490306e+00	6.919421e-01	9.969697e-01	1.846222e+00	5.625514e-01	
1  0.103728	2.657047e+00	1.148273e-01	9.722943e-01	2.464530e+00	6.917150e-01	1.004229e+00	1.856077e+00	5.634591e-01	
1  0.00983692	2.574990e+00	1.122495e-01	9.666646e-01	2.542164e+00	6.781105e-01	1.000141e+00	1.830345e+00	5.378951e-01	
1  0.0169602	2.497370e+00	1.114414e-01	9.660249e-01	2.571539e+00	6.739582e-01	9.921646e-01	1.792958e+00	5.496864e-01	
1  0.0726364	2.312599e+00	1.083814e-01	9.643574e-01	2.605531e+00	6.633269e-01	9.902478e-01	1.762195e+00	5.369362e-01	
1  0.0658303	2.312599e+00	1.083814e-01	9.643574e-01	2.605531e+00	6.633269e-01	9.902558e-01	1.849297e+00	3.794244e-01	
1  0.0514544	2.312599e+00	1.083814e-01	9.643574e-01	2.605531e+00	6.633269e-01	9.907643e-01	1.857451e+00	5.639463e-01	
1  0.0457791	2.312599e+00	1.083814e-01	9.643574e-01	2.605531e+00	6.633269e-01	9.910206e-01	1.993801e+00	1.830998e-01	
1  0.262612	2.128327e+00	1.064233e-01	9.564425e-01	2.667466e+00	6.488414e-01	9.775497e-01	1.926312e+00	1.875305e-01	
1  0.189311	2.211896e+00	1.081221e-01	9.539009e-01	2.638254e+00	6.604023e-01	9.786141e-01	1.960842e+00	1.748546e-01	
1  0.189383	2.468985e+00	1.126407e-01	9.494914e-01	2.638336e+00	6.771491e-01	9.689294e-01	1.982416e+00	1.847855e-01	
1  0.0513924	2.442656e+00	1.117422e-01	9.575148e-01	2.591445e+00	6.787133e-01	9.815097e-01	2.009411e+00	1.838198e-01	
1  0.0719346	2.763576e+00	1.149024e-01	9.699169e-01	2.527166e+00	6.917601e-01	9.998540e-01	2.089080e+00	1.938618e-01	
1  0.0888892	2.763576e+00	1.149024e-01	9.699169e-01	2.527166e+00	6.917601e-01	1.000373e+00	2.025906e+00	1.672786e-01	
1  0.158642	2.763576e+00	1.149024e-01	9.699169e-01	2.527166e+00	6.917601e-01	1.001889e+00	1.986888e+00	1.250768e-01	
1  0.282329	2.763576e+00	1.149024e-01	9.699169e-01	2.527166e+00	6.917601e-01	1.003929e+00	2.079393e+00	-2.415025e-01	
1  0.243656	2.814944e+00	1.160609e-01	9.647917e-01	2.510941e+00	7.006987e-01	1.003825e+00	2.109319e+00	-2.626329e-01	
1  0.299918	2.740138e+00	1.157665e-01	9.657100e-01	2.502248e+00	6.978315e-01	1.001319e+00	2.086007e+00	-2.458315e-01	
1  0.324335	2.538534e+00	1.094194e-01	9.850611e-01	2.561674e+00	6.764904e-01	1.011161e+00	2.038964e+00	-2.321143e-01	
2  0.247402	2.496354e+00	1.077842e-01	9.911305e-01	2.589024e+00	6.633303e-01	1.013656e+00	2.009039e+00	-2.129198e-01	
1  0.287914	2.496354e+00	1.077842e-01	9.911305e-01	2.589024e+00	6.633303e-01	1.014383e+00	2.032835e+00	-3.562995e-01	
1  0.508993	2.496354e+00	1.077842e-01	9.911305e-01	2.589024e+00	6.633303e-01	1.017454e+00	1.943626e+00	3.121464e-02	
1  0.510344	2.496354e+00	1.077842e-01	9.911305e-01	2.589024e+00	6.633303e-01	1.017456e+00	1.901316e+00	1.982744e-01	
1  0.359459	2.384735e+00	1.070147e-01	9.867352e-01	2.587716e+00	6.586403e-01	1.014825e+00	1.883422e+00	1.955879e-01	
1  0.152757	1.891308e+00	9.951091e-02	9.913726e-01	2.600993e+00	6.346422e-01	1.020643e+00	1.821610e+00	1.851733e-01	
1  0.139805	1.875405e+00	9.782192e-02	9.903492e-01	2.620160e+00	6.324322e-01	1.026818e+00	1.845583e+00	1.502912e-01	
1  0.0835667	1.897107e+00	9.878913e-02	9.850462e-01	2.617245e+00	6.328122e-01	1.024443e+00	1.847881e+00	1.467250e-01	
1  0.204792	2.056739e+00	1.019348e-01	9.902097e-01	2.536411e+00	6.458495e-01	1.033335e+00	1.894608e+00	1.643364e-01	
