1  2.62403	2.253493e+00	1.119418e-01	9.650588e-01	2.363812e+00	6.717290e-01	1.014686e+00	2.032445e+00	-1.305598e-03	
2  1.11767	2.429373e+00	1.160754e-01	9.653110e-01	2.300885e+00	6.957407e-01	1.011344e+00	2.073582e+00	5.456920e-02	
1  1.33118	1.917181e+00	1.061736e-01	9.671282e-01	2.379494e+00	6.438508e-01	1.023796e+00	1.971100e+00	-5.553007e-02	
1  0.752927	2.147662e+00	1.093388e-01	9.643699e-01	2.432005e+00	6.528201e-01	1.011300e+00	1.974072e+00	-8.375666e-03	
1  0.533402	2.147662e+00	1.093388e-01	9.643699e-01	2.432005e+00	6.528201e-01	1.010750e+00	1.952185e+00	4.636063e-02	
1  1.14175	2.147662e+00	1.093388e-01	9.643699e-01	2.432005e+00	6.528201e-01	1.010572e+00	1.933805e+00	3.409406e-01	
2  1.06591	2.147662e+00	1.093388e-01	9.643699e-01	2.432005e+00	6.528201e-01	1.010517e+00	1.912768e+00	2.010765e-01	
3  2.34899	2.375153e+00	1.131446e-01	9.607627e-01	2.380717e+00	6.646630e-01	1.016645e+00	1.964786e+00	2.565181e-01	
3  1.57936	1.880919e+00	1.054008e-01	9.639834e-01	2.362685e+00	6.312865e-01	1.033066e+00	1.914261e+00	1.504946e-01	
1  2.57675	1.880919e+00	1.054008e-01	9.639834e-01	2.362685e+00	6.312865e-01	1.033349e+00	1.887592e+00	1.044612e-01	
2  3.01015	1.742071e+00	1.039362e-01	9.651743e-01	2.361538e+00	6.287942e-01	1.030912e+00	1.887840e+00	5.045390e-02	
1  1.84606	1.927198e+00	1.069695e-01	9.674479e-01	2.332679e+00	6.509836e-01	1.027872e+00	1.915441e+00	1.002738e-01	
1  1.82581	1.778102e+00	1.030754e-01	9.674591e-01	2.342889e+00	6.287370e-01	1.043417e+00	1.896381e+00	6.245695e-02	
1  1.75182	1.763558e+00	1.032242e-01	9.683877e-01	2.355357e+00	6.314472e-01	1.036872e+00	1.881116e+00	6.855927e-02	
1  1.28206	1.763558e+00	1.032242e-01	9.683877e-01	2.355357e+00	6.314472e-01	1.037022e+00	1.924150e+00	-4.346140e-02	
1  1.93821	1.763558e+00	1.032242e-01	9.683877e-01	2.355357e+00	6.314472e-01	1.036249e+00	2.001249e+00	-3.019757e-01	
4  2.16822	1.763558e+00	1.032242e-01	9.683877e-01	2.355357e+00	6.314472e-01	1.036176e+00	2.007704e+00	-2.739447e-01	
1  1.17931	1.808784e+00	1.048656e-01	9.677928e-01	2.303056e+00	6.396932e-01	1.039302e+00	2.033760e+00	-2.533391e-01	
2  1.39122	1.965896e+00	1.061200e-01	9.692110e-01	2.348641e+00	6.496103e-01	1.032642e+00	2.038359e+00	-2.372595e-01	
1  1.43102	1.965896e+00	1.061200e-01	9.692110e-01	2.348641e+00	6.496103e-01	1.032582e+00	2.010707e+00	-1.584910e-01	
3  4.24938	1.965896e+00	1.061200e-01	9.692110e-01	2.348641e+00	6.496103e-01	1.031871e+00	1.991537e+00	2.257819e-03	
1  4.12509	1.958807e+00	1.065167e-01	9.702611e-01	2.307708e+00	6.546520e-01	1.035883e+00	2.002479e+00	1.381111e-02	
6  2.94679	2.127251e+00	1.091144e-01	9.694571e-01	2.268514e+00	6.662387e-01	1.040482e+00	2.033657e+00	6.395946e-02	
1  1.82394	2.168713e+00	1.093061e-01	9.675401e-01	2.347576e+00	6.628980e-01	1.027368e+00	2.020064e+00	4.133755e-02	
2  0.935907	2.223452e+00	1.103179e-01	9.665989e-01	2.311734e+00	6.656178e-01	1.033362e+00	2.036170e+00	6.762600e-02	
1  1.02325	2.299983e+00	1.105651e-01	9.644641e-01	2.362277e+00	6.599504e-01	1.029810e+00	2.021696e+00	8.173774e-02	
2  0.987434	2.299983e+00	1.105651e-01	9.644641e-01	2.362277e+00	6.599504e-01	1.029834e+00	2.005301e+00	1.279683e-01	
4  1.94965	2.299983e+00	1.105651e-01	9.644641e-01	2.362277e+00	6.599504e-01	1.029719e+00	1.965221e+00	-9.635261e-03	
2  2.88734	2.502511e+00	1.130857e-01	9.626522e-01	2.431076e+00	6.675549e-01	1.015160e+00	1.956643e+00	2.983533e-02	
2  4.47626	2.502511e+00	1.130857e-01	9.626522e-01	2.431076e+00	6.675549e-01	1.015347e+00	1.878031e+00	2.609561e-01	
3  5.46192	2.502511e+00	1.130857e-01	9.626522e-01	2.431076e+00	6.675549e-01	1.014869e+00	1.852753e+00	4.872391e-01	
3  9.25498	2.742016e+00	1.199528e-01	9.626897e-01	2.369518e+00	7.090599e-01	9.949565e-01	1.917472e+00	5.329822e-01	
1  8.51555	2.742016e+00	1.199528e-01	9.626897e-01	2.369518e+00	7.090599e-01	9.947633e-01	2.020591e+00	2.298409e-01	
1  2.46533	2.742016e+00	1.199528e-01	9.626897e-01	2.369518e+00	7.090599e-01	9.958390e-01	2.002456e+00	2.670890e-01	
2  1.10188	2.742016e+00	1.199528e-01	9.626897e-01	2.369518e+00	7.090599e-01	9.963083e-01	2.037547e+00	1.083018e-01	
2  2.2477	2.688597e+00	1.185091e-01	9.650033e-01	2.337206e+00	7.073526e-01	1.007898e+00	2.047844e+00	9.424690e-02	
2  2.03304	2.738610e+00	1.195165e-01	9.655366e-01	2.380969e+00	7.149133e-01	9.940437e-01	2.041763e+00	8.807482e-02	
3  2.40343	2.738610e+00	1.195165e-01	9.655366e-01	2.380969e+00	7.149133e-01	9.940046e-01	2.072430e+00	-1.887562e-01	
1  4.88195	2.820038e+00	1.207914e-01	9.643696e-01	2.426861e+00	7.188491e-01	9.823612e-01	2.066099e+00	-1.819857e-01	
1  2.87219	2.935017e+00	1.224989e-01	9.619496e-01	2.417170e+00	7.216325e-01	9.842517e-01	2.083960e+00	-1.534024e-01	
1  2.58885	2.638565e+00	1.191760e-01	9.642789e-01	2.350619e+00	7.108034e-01	9.950982e-01	2.072614e+00	-2.018661e-01	
1  1.75363	2.982483e+00	1.249345e-01	9.593197e-01	2.229089e+00	7.313830e-01	1.013747e+00	2.180575e+00	-1.277943e-01	
1  1.47429	2.866148e+00	1.223883e-01	9.582196e-01	2.197737e+00	7.138815e-01	1.031760e+00	2.177852e+00	-1.431737e-01	
1  1.93922	2.866148e+00	1.223883e-01	9.582196e-01	2.197737e+00	7.138815e-01	1.031014e+00	2.174954e+00	-1.941076e-01	
3  2.48248	2.866148e+00	1.223883e-01	9.582196e-01	2.197737e+00	7.138815e-01	1.031191e+00	2.284998e+00	-7.024643e-01	
7  2.64982	2.993500e+00	1.241918e-01	9.564633e-01	2.183333e+00	7.177092e-01	1.033781e+00	2.294694e+00	-6.544910e-01	
5  3.02632	2.877910e+00	1.229290e-01	9.578231e-01	2.192281e+00	7.162331e-01	1.029489e+00	2.290063e+00	-7.004923e-01	
