5  0.0225074	2.236191e+00	1.118307e-01	9.661205e-01	2.419641e+00	6.730390e-01	1.000125e+00	
1  0.0705526	2.236191e+00	1.118307e-01	9.661205e-01	2.419641e+00	6.730390e-01	1.000063e+00	
1  0.276158	2.242454e+00	1.119397e-01	9.660405e-01	2.417475e+00	6.734435e-01	1.000275e+00	
1  0.152848	2.233174e+00	1.117654e-01	9.661544e-01	2.420104e+00	6.727298e-01	1.000163e+00	
1  0.583026	2.223677e+00	1.115861e-01	9.662659e-01	2.420313e+00	6.720047e-01	1.000502e+00	
1  0.557737	2.218301e+00	1.114839e-01	9.663761e-01	2.421213e+00	6.716909e-01	1.000517e+00	
1  0.150499	2.229257e+00	1.116348e-01	9.662678e-01	2.422470e+00	6.722709e-01	1.000231e+00	
1  0.152208	2.229257e+00	1.116348e-01	9.662678e-01	2.422470e+00	6.722709e-01	1.000230e+00	
1  0.293467	2.217932e+00	1.114150e-01	9.664508e-01	2.423983e+00	6.714940e-01	1.000404e+00	
3  0.908495	2.223839e+00	1.115043e-01	9.664907e-01	2.420860e+00	6.720400e-01	1.000792e+00	
1  0.00846212	2.221905e+00	1.114296e-01	9.665852e-01	2.426841e+00	6.718333e-01	9.999989e-01	
1  0.0257478	2.221905e+00	1.114296e-01	9.665852e-01	2.426841e+00	6.718333e-01	9.999275e-01	
1  0.0509824	2.208014e+00	1.112055e-01	9.667564e-01	2.429705e+00	6.710574e-01	9.996831e-01	
1  0.17327	2.220554e+00	1.114302e-01	9.666534e-01	2.428342e+00	6.719896e-01	9.994810e-01	
1  0.0755477	2.215840e+00	1.113329e-01	9.668622e-01	2.427005e+00	6.719379e-01	9.998276e-01	
1  0.55902	2.214109e+00	1.113320e-01	9.669105e-01	2.428828e+00	6.720861e-01	9.993160e-01	
1  0.176101	2.204658e+00	1.111717e-01	9.670940e-01	2.425460e+00	6.716697e-01	1.000099e+00	
1  0.196417	2.204658e+00	1.111717e-01	9.670940e-01	2.425460e+00	6.716697e-01	1.000069e+00	
1  0.637833	2.202276e+00	1.111407e-01	9.672281e-01	2.422503e+00	6.718685e-01	1.000495e+00	
2  0.184141	2.209127e+00	1.112583e-01	9.670861e-01	2.424841e+00	6.721049e-01	9.999493e-01	
2  0.308743	2.218476e+00	1.114384e-01	9.669454e-01	2.425267e+00	6.727472e-01	9.995062e-01	
1  0.309867	2.218476e+00	1.114384e-01	9.669454e-01	2.425267e+00	6.727472e-01	9.995070e-01	
2  0.113086	2.209631e+00	1.112817e-01	9.669587e-01	2.425042e+00	6.719123e-01	9.999091e-01	
2  0.2011	2.199108e+00	1.111005e-01	9.672037e-01	2.425857e+00	6.715318e-01	9.999433e-01	
1  1.01482	2.198546e+00	1.110937e-01	9.673315e-01	2.421106e+00	6.718004e-01	1.000681e+00	
1  1.23766	2.198546e+00	1.110937e-01	9.673315e-01	2.421106e+00	6.718004e-01	1.000615e+00	
1  1.41615	2.201075e+00	1.111500e-01	9.672178e-01	2.420362e+00	6.718323e-01	1.000666e+00	
2  0.871304	2.202536e+00	1.112099e-01	9.670465e-01	2.421110e+00	6.717813e-01	1.000384e+00	
1  0.479569	2.207077e+00	1.113365e-01	9.668677e-01	2.420512e+00	6.721433e-01	1.000129e+00	
1  0.187071	2.211636e+00	1.114264e-01	9.668502e-01	2.422953e+00	6.726116e-01	9.994474e-01	
1  0.157441	2.211636e+00	1.114264e-01	9.668502e-01	2.422953e+00	6.726116e-01	9.993613e-01	
1  0.243139	2.197995e+00	1.111507e-01	9.671183e-01	2.424495e+00	6.717362e-01	9.996547e-01	
1  0.718725	2.198590e+00	1.111908e-01	9.668908e-01	2.422115e+00	6.714207e-01	1.000056e+00	
1  0.304139	2.192951e+00	1.110691e-01	9.670851e-01	2.424998e+00	6.711551e-01	9.997590e-01	
1  0.129972	2.189585e+00	1.109579e-01	9.671183e-01	2.428877e+00	6.705704e-01	9.995418e-01	
1  0.102945	2.193145e+00	1.109599e-01	9.671485e-01	2.430783e+00	6.705064e-01	9.994667e-01	
1  0.0933182	2.193145e+00	1.109599e-01	9.671485e-01	2.430783e+00	6.705064e-01	9.994989e-01	
1  0.135394	2.192960e+00	1.109270e-01	9.670317e-01	2.431818e+00	6.699184e-01	9.996497e-01	
2  0.104865	2.205784e+00	1.111284e-01	9.669345e-01	2.433283e+00	6.706709e-01	9.991280e-01	
2  0.0587206	2.215704e+00	1.112589e-01	9.668334e-01	2.431291e+00	6.711051e-01	9.994823e-01	
1  0.0939817	2.215704e+00	1.112589e-01	9.668334e-01	2.431291e+00	6.711051e-01	9.994416e-01	
1  0.432036	2.219384e+00	1.113317e-01	9.668175e-01	2.428279e+00	6.714644e-01	9.997888e-01	
1  0.763074	2.224945e+00	1.114481e-01	9.667075e-01	2.425802e+00	6.718685e-01	9.999705e-01	
1  1.0056	2.218408e+00	1.113341e-01	9.667718e-01	2.426064e+00	6.714672e-01	1.000121e+00	
2  0.256137	2.223067e+00	1.114548e-01	9.665129e-01	2.432434e+00	6.715279e-01	9.987465e-01	
2  0.34386	2.223067e+00	1.114548e-01	9.665129e-01	2.432434e+00	6.715279e-01	9.987987e-01	
3  0.0906293	2.226912e+00	1.115028e-01	9.663220e-01	2.431884e+00	6.712685e-01	9.990585e-01	
1  0.081805	2.221114e+00	1.114032e-01	9.664124e-01	2.431049e+00	6.709619e-01	9.993460e-01	
2  0.192251	2.221114e+00	1.114032e-01	9.664124e-01	2.431049e+00	6.709619e-01	9.992468e-01	
1  0.116017	2.214080e+00	1.112801e-01	9.665057e-01	2.433092e+00	6.704489e-01	9.990876e-01	
3  0.753251	2.209095e+00	1.112144e-01	9.664732e-01	2.430634e+00	6.700281e-01	9.996081e-01	
1  0.679608	2.209095e+00	1.112144e-01	9.664732e-01	2.430634e+00	6.700281e-01	9.996312e-01	
1  0.362746	2.200878e+00	1.110370e-01	9.665784e-01	2.434304e+00	6.693274e-01	9.994443e-01	
1  2.3099	2.193232e+00	1.109533e-01	9.665009e-01	2.429824e+00	6.688066e-01	1.000265e+00	
1  0.955774	2.195689e+00	1.109975e-01	9.664545e-01	2.432008e+00	6.690235e-01	9.997979e-01	
1  1.24498	2.192340e+00	1.108982e-01	9.664652e-01	2.433685e+00	6.684884e-01	9.999107e-01	
1  0.330725	2.196404e+00	1.109677e-01	9.665164e-01	2.435020e+00	6.690328e-01	9.994658e-01	
4  0.303851	2.196404e+00	1.109677e-01	9.665164e-01	2.435020e+00	6.690328e-01	9.994800e-01	
1  0.116615	2.190146e+00	1.108474e-01	9.666228e-01	2.438098e+00	6.686177e-01	9.991612e-01	
1  0.114269	2.194014e+00	1.109441e-01	9.666120e-01	2.437183e+00	6.691059e-01	9.989759e-01	
4  0.109299	2.194014e+00	1.109441e-01	9.666120e-01	2.437183e+00	6.691059e-01	9.989140e-01	
1  0.181707	2.195116e+00	1.109618e-01	9.665775e-01	2.438458e+00	6.690084e-01	9.986949e-01	
1  0.32063	2.181562e+00	1.106798e-01	9.668446e-01	2.438400e+00	6.680488e-01	9.993329e-01	
1  0.230135	2.181562e+00	1.106798e-01	9.668446e-01	2.438400e+00	6.680488e-01	9.993826e-01	
1  0.162961	2.179481e+00	1.107048e-01	9.669417e-01	2.438964e+00	6.685348e-01	9.988329e-01	
1  0.37828	2.172402e+00	1.105844e-01	9.670062e-01	2.441004e+00	6.681262e-01	9.986603e-01	
1  1.29499	2.174518e+00	1.106263e-01	9.669667e-01	2.443435e+00	6.682162e-01	9.981444e-01	
1  0.124268	2.172324e+00	1.105256e-01	9.669608e-01	2.442157e+00	6.675185e-01	9.989208e-01	
1  0.262602	2.167800e+00	1.104543e-01	9.669830e-01	2.439917e+00	6.671930e-01	9.994303e-01	
5  0.36748	2.167800e+00	1.104543e-01	9.669830e-01	2.439917e+00	6.671930e-01	9.993771e-01	
1  0.104207	2.172639e+00	1.104844e-01	9.671202e-01	2.442060e+00	6.675147e-01	9.990713e-01	
1  0.107807	2.172639e+00	1.104844e-01	9.671202e-01	2.442060e+00	6.675147e-01	9.990669e-01	
1  0.126977	2.171620e+00	1.104647e-01	9.671077e-01	2.444106e+00	6.673773e-01	9.987654e-01	
1  0.845154	2.177336e+00	1.106285e-01	9.670838e-01	2.443557e+00	6.683331e-01	9.981928e-01	
1  0.147111	2.164808e+00	1.103900e-01	9.673382e-01	2.442547e+00	6.676362e-01	9.987865e-01	
2  0.459359	2.166232e+00	1.104008e-01	9.672185e-01	2.445507e+00	6.673441e-01	9.984124e-01	
2  0.381195	2.166232e+00	1.104008e-01	9.672185e-01	2.445507e+00	6.673441e-01	9.983700e-01	
