1  10.7146	1.168679e-01	7.093474e-01	2.123223e+00	-7.019497e-03	
3  6.58122	1.120226e-01	7.951020e-01	2.570699e+00	1.620130e-01	
1  1.71973	1.102414e-01	7.793681e-01	2.389166e+00	3.189039e-01	
2  1.36376	1.041924e-01	8.629396e-01	2.775836e+00	5.770136e-01	
3  1.38524	1.041924e-01	8.629396e-01	1.541503e+00	3.370596e+00	
4  1.37396	1.041924e-01	8.629396e-01	1.639365e+00	2.875194e+00	
1  1.39668	1.041924e-01	8.629396e-01	2.563754e+00	2.095650e+00	
2  1.43079	1.041924e-01	8.629396e-01	4.008931e+00	3.046216e-01	
1  0.255408	1.087314e-01	7.470783e-01	3.329605e+00	2.175067e-01	
1  0.268565	1.087314e-01	7.470783e-01	2.398163e+00	2.302095e+00	
1  0.220602	1.087314e-01	7.470783e-01	1.273885e+00	2.559971e+00	
1  0.557444	1.061219e-01	8.360719e-01	1.828334e+00	2.565172e+00	
1  0.610927	1.059646e-01	8.524899e-01	1.942692e+00	2.543322e+00	
1  0.61889	1.059646e-01	8.524899e-01	2.793420e+00	1.376839e+00	
2  0.595437	1.059646e-01	8.524899e-01	3.251966e+00	-1.154027e+00	
2  0.582059	1.062014e-01	8.194295e-01	3.018712e+00	-1.104404e+00	
1  0.591249	1.062014e-01	8.194295e-01	2.032527e+00	2.020138e+00	
2  1.18625	1.094262e-01	7.888998e-01	1.929067e+00	1.854422e+00	
1  1.18384	1.094262e-01	7.888998e-01	2.945273e+00	-7.582039e-01	
1  1.18992	1.094262e-01	7.888998e-01	1.394853e+00	2.606662e+00	
1  1.21134	1.077191e-01	7.314405e-01	9.105645e-01	2.841991e+00	
1  0.208379	1.115245e-01	7.037357e-01	8.494086e-01	2.629755e+00	
1  0.187487	1.115245e-01	7.037357e-01	1.842797e+00	1.598134e+00	
1  0.231359	1.115245e-01	7.037357e-01	3.631079e+00	-8.900326e-01	
2  0.223517	1.096692e-01	7.150150e-01	3.644581e+00	-7.820891e-01	
1  0.219773	1.096692e-01	7.150150e-01	3.205978e+00	2.612548e-01	
3  0.193023	1.096692e-01	7.150150e-01	2.299525e+00	1.394738e+00	
1  0.189225	1.096692e-01	7.150150e-01	3.070837e+00	-1.015104e+00	
1  0.176128	1.096692e-01	7.150150e-01	1.718662e+00	1.175639e+00	
2  0.732486	1.161728e-01	6.170179e-01	1.243297e+00	9.144562e-01	
2  0.794407	1.161728e-01	6.170179e-01	4.492002e-01	1.055054e+00	
2  1.02436	1.147166e-01	6.574030e-01	6.906774e-01	1.076558e+00	
1  1.01104	1.147166e-01	6.574030e-01	1.025380e+00	-6.171662e-01	
1  0.977405	1.147166e-01	6.574030e-01	2.438662e+00	-1.561259e+00	
1  0.763666	1.146071e-01	5.901477e-01	1.942134e+00	-1.418708e+00	
2  0.78245	1.119923e-01	6.341625e-01	2.167046e+00	-1.322952e+00	
3  0.806559	1.119923e-01	6.341625e-01	3.332444e+00	-1.903714e+00	
1  0.860038	1.119923e-01	6.341625e-01	2.182755e-01	4.144809e+00	
1  0.797204	1.119923e-01	6.341625e-01	1.860637e+00	1.934983e+00	
2  0.0978615	1.114147e-01	6.973754e-01	2.301980e+00	1.848887e+00	
1  0.0730081	1.114147e-01	6.973754e-01	1.834675e+00	1.939096e+00	
7  0.146606	1.114147e-01	6.973754e-01	2.228510e-01	4.138758e+00	
1  0.0610551	1.114147e-01	6.973754e-01	1.778865e+00	5.579114e-01	
2  0.0610779	1.114147e-01	6.973754e-01	1.994821e+00	-5.155109e-01	
1  0.179159	1.104458e-01	7.270233e-01	2.175828e+00	-5.067745e-01	
2  0.19993	1.104458e-01	7.270233e-01	1.280081e+00	-1.737115e-01	
3  0.561476	1.116433e-01	7.157061e-01	1.241807e+00	-2.352893e-01	
2  0.563712	1.116433e-01	7.157061e-01	1.360288e+00	-1.305292e+00	
3  0.135436	1.096777e-01	7.338584e-01	1.420006e+00	-1.203364e+00	
1  1.29644	1.085231e-01	8.171868e-01	1.987150e+00	-1.289186e+00	
2  0.586159	1.060503e-01	8.277960e-01	1.972752e+00	-1.136445e+00	
3  0.581259	1.060503e-01	8.277960e-01	2.291198e+00	-1.181220e+00	
1  0.579817	1.060503e-01	8.277960e-01	2.522901e+00	-1.100692e+00	
1  0.579942	1.060503e-01	8.277960e-01	2.431804e+00	-1.078637e+00	
2  1.55455	1.135052e-01	6.961152e-01	1.745224e+00	-1.339225e+00	
2  1.54589	1.135052e-01	6.961152e-01	2.121368e+00	-1.053786e+00	
1  2.0174	1.199243e-01	5.613871e-01	1.373905e+00	-1.235372e+00	
1  1.15403	1.188361e-01	5.510318e-01	1.257562e+00	-1.138035e+00	
1  1.13435	1.188361e-01	5.510318e-01	2.023815e+00	-5.533263e-01	
2  1.15803	1.188361e-01	5.510318e-01	3.050047e+00	-1.906738e+00	
1  1.55068	1.154230e-01	6.526932e-01	3.667325e+00	-1.870382e+00	
1  1.54324	1.154230e-01	6.526932e-01	2.579158e+00	1.078282e+00	
1  1.55293	1.154230e-01	6.526932e-01	2.005648e+00	2.432112e+00	
2  0.361998	1.155552e-01	6.136282e-01	1.724534e+00	2.501133e+00	
1  0.379893	1.155552e-01	6.136282e-01	1.597461e+00	3.107060e+00	
1  0.346504	1.155552e-01	6.136282e-01	2.100391e+00	1.217114e+00	
1  0.353008	1.123578e-01	6.913870e-01	2.550687e+00	1.286211e+00	
1  0.256633	1.115717e-01	6.610827e-01	2.299523e+00	1.402288e+00	
4  0.26074	1.115717e-01	6.610827e-01	7.610355e-01	3.210487e+00	
1  0.251894	1.115717e-01	6.610827e-01	9.503028e-01	2.262722e+00	
2  0.232511	1.115717e-01	6.610827e-01	1.976935e+00	4.582545e-01	
1  0.40145	1.151951e-01	5.949691e-01	1.627771e+00	3.358295e-01	
4  0.439301	1.151951e-01	5.949691e-01	7.154017e-01	1.315072e+00	
1  0.41092	1.151951e-01	5.949691e-01	1.353535e+00	2.370428e+00	
3  0.400623	1.151951e-01	5.949691e-01	1.751373e+00	4.993358e-02	
1  0.501256	1.151951e-01	5.949691e-01	1.480763e-01	2.457087e+00	
3  0.409377	1.151951e-01	5.949691e-01	1.471448e+00	2.126156e+00	
2  0.424711	1.151951e-01	5.949691e-01	8.131116e-01	2.493293e+00	
2  1.05895	1.120716e-01	6.265545e-01	9.280713e-01	2.649768e+00	
4  1.09278	1.120716e-01	6.265545e-01	8.447494e-01	4.765523e+00	
1  1.05711	1.120716e-01	6.265545e-01	1.038479e+00	2.978432e+00	
2  1.06833	1.120716e-01	6.265545e-01	9.948262e-01	3.750760e+00	
1  1.19845	1.100827e-01	6.672074e-01	1.218433e+00	3.809205e+00	
1  1.20483	1.100827e-01	6.672074e-01	7.870101e-01	4.761430e+00	
2  1.18691	1.100827e-01	6.672074e-01	2.004903e+00	2.137785e+00	
2  1.76633	1.158662e-01	5.531166e-01	1.384878e+00	1.959551e+00	
3  1.76888	1.158662e-01	5.531166e-01	1.200567e+00	8.955316e-01	
1  1.76268	1.158662e-01	5.531166e-01	1.476001e+00	4.219465e-01	
5  1.76189	1.158662e-01	5.531166e-01	1.494321e+00	6.179719e-01	
2  0.616476	1.100735e-01	6.823132e-01	2.224605e+00	7.665728e-01	
5  0.725585	1.100735e-01	6.823132e-01	3.232432e-02	4.836964e+00	
2  0.677935	1.100735e-01	6.823132e-01	3.044489e-01	4.198207e+00	
1  0.207686	1.102182e-01	6.998332e-01	4.381215e-01	4.152894e+00	
1  0.201695	1.102182e-01	6.998332e-01	4.964325e-01	4.465227e+00	
2  0.27179	1.102182e-01	6.998332e-01	2.125341e+00	3.272830e+00	
2  0.0998578	1.119405e-01	6.724693e-01	1.989114e+00	3.206495e+00	
1  0.0528701	1.119405e-01	6.724693e-01	1.541825e+00	3.387869e+00	
3  0.0668967	1.131297e-01	6.488960e-01	1.413503e+00	3.351447e+00	
4  0.0875887	1.131297e-01	6.488960e-01	3.757220e-01	4.514492e+00	
1  0.0551005	1.131297e-01	6.488960e-01	8.099907e-01	3.242563e+00	
3  0.657565	1.085512e-01	7.242306e-01	1.191106e+00	3.413711e+00	
2  0.730633	1.085512e-01	7.242306e-01	2.083116e+00	3.229876e+00	
1  0.140401	1.103873e-01	7.085649e-01	2.036780e+00	3.132081e+00	
1  0.157137	1.103873e-01	7.085649e-01	1.937585e+00	3.462672e+00	
3  0.0784672	1.103873e-01	7.085649e-01	2.095102e+00	1.990760e+00	
1  0.137741	1.103873e-01	7.085649e-01	1.560171e+00	3.914267e+00	
1  0.17472	1.103873e-01	7.085649e-01	1.511430e+00	4.346037e+00	
7  0.464196	1.107308e-01	6.741686e-01	1.272369e+00	4.390826e+00	
1  0.457327	1.107308e-01	6.741686e-01	1.975345e+00	3.041382e+00	
2  0.369621	1.101302e-01	6.942854e-01	2.100277e+00	3.043314e+00	
1  0.334881	1.101302e-01	6.942854e-01	2.183462e+00	2.447218e+00	
1  0.323212	1.101302e-01	6.942854e-01	2.056371e+00	2.464514e+00	
2  0.207043	1.097774e-01	7.134717e-01	2.183719e+00	2.450870e+00	
2  0.259142	1.097774e-01	7.134717e-01	4.585016e+00	-1.546057e+00	
3  0.181753	1.104389e-01	7.169092e-01	4.634819e+00	-1.599499e+00	
4  0.214711	1.104389e-01	7.169092e-01	4.769696e+00	-1.165878e+00	
2  0.270559	1.104389e-01	7.169092e-01	3.439634e+00	1.929416e+00	
1  0.405027	1.108083e-01	6.786675e-01	3.173381e+00	1.980093e+00	
5  0.417427	1.108083e-01	6.786675e-01	3.080760e+00	2.219267e+00	
1  0.292798	1.108083e-01	6.786675e-01	2.811159e+00	1.178562e+00	
1  0.259269	1.129967e-01	6.335220e-01	2.562088e+00	1.115081e+00	
1  4.41131	1.170823e-01	6.550078e-01	2.871545e+00	7.845000e-01	
1  4.61044	1.170823e-01	6.550078e-01	2.663648e+00	3.020860e+00	
1  4.39324	1.170823e-01	6.550078e-01	1.247074e+00	3.540936e+00	
1  0.820591	1.091885e-01	7.008067e-01	1.288474e+00	4.004598e+00	
2  0.288151	1.114078e-01	6.638742e-01	1.100694e+00	3.922471e+00	
1  0.294954	1.114078e-01	6.638742e-01	1.382170e+00	3.580554e+00	
2  0.549	1.078455e-01	7.584120e-01	1.941734e+00	3.641688e+00	
1  0.539668	1.078455e-01	7.584120e-01	3.860712e+00	3.930910e-01	
1  0.602255	1.078455e-01	7.584120e-01	3.517531e+00	1.746514e+00	
1  0.663557	1.066596e-01	8.118839e-01	3.864897e+00	1.722757e+00	
1  1.04967	1.058845e-01	8.114528e-01	3.832879e+00	1.778165e+00	
2  1.08148	1.058845e-01	8.114528e-01	4.815940e+00	6.477366e-01	
# After 133 accepted steps: update proposal 
2  1.1957	1.053989e-01	8.267163e-01	4.909617e+00	6.513088e-01	
13  1.31301	1.053989e-01	8.267163e-01	2.065311e+00	4.822946e+00	
2  1.46214	1.053989e-01	8.267163e-01	6.945772e+00	-2.254383e-01	
4  1.26601	1.095905e-01	6.942131e-01	6.924932e+00	-3.783942e-01	
1  1.99035	1.048316e-01	8.270378e-01	6.890854e+00	-1.692023e-01	
5  1.58265	1.048316e-01	8.270378e-01	2.614299e+00	2.468231e+00	
1  1.51384	1.048316e-01	8.270378e-01	2.009438e+00	-1.494797e+00	
2  1.71665	1.034539e-01	1.026331e+00	2.526909e+00	-1.758793e+00	
4  1.71085	1.034539e-01	1.026331e+00	2.331494e+00	4.240886e-01	
4  1.80207	1.034539e-01	1.026331e+00	4.667293e-01	-8.441479e-02	
1  1.76325	1.034539e-01	1.026331e+00	2.642578e+00	2.465305e+00	
4  2.09964	1.034539e-01	1.026331e+00	4.495786e+00	2.614230e+00	
4  1.79581	1.034539e-01	1.026331e+00	3.079506e+00	2.339190e+00	
7  2.04199	1.034539e-01	1.026331e+00	4.520100e+00	2.359676e+00	
6  1.74116	1.034539e-01	1.026331e+00	1.413207e+00	-3.677038e-01	
8  3.14985	1.089887e-01	8.412656e-01	1.352563e+00	-5.492851e-01	
10  2.23306	1.011640e-01	1.226915e+00	1.844912e+00	-5.428401e-01	
5  2.33696	1.011640e-01	1.226915e+00	4.278401e+00	1.865692e+00	
2  2.99278	1.011640e-01	1.226915e+00	6.105899e+00	2.845412e+00	
6  2.31626	9.935129e-02	1.460209e+00	6.691925e+00	2.556426e+00	
3  2.4581	9.935129e-02	1.460209e+00	5.709314e+00	3.472364e+00	
2  1.8892	9.935129e-02	1.460209e+00	5.886702e+00	1.234626e+00	
3  1.54154	9.868726e-02	1.322455e+00	5.369533e+00	1.579191e+00	
# After 156 accepted steps: update proposal 
3  1.38461	9.868726e-02	1.322455e+00	3.839009e+00	9.148738e-01	
1  1.43803	9.868726e-02	1.322455e+00	4.355221e+00	1.506272e+00	
2  1.37332	9.868726e-02	1.322455e+00	2.766118e+00	-1.735239e+00	
1  6.3401	1.042414e-01	1.115911e+00	2.693611e+00	-1.837090e+00	
1  6.33478	1.042414e-01	1.115911e+00	2.524942e+00	-3.351056e-01	
1  6.33285	1.042414e-01	1.115911e+00	2.873150e+00	-1.373584e-01	
1  5.11072	1.071262e-01	9.405617e-01	2.595075e+00	-9.677431e-02	
1  0.207206	1.120051e-01	6.530723e-01	2.156816e+00	-4.059290e-02	
4  0.248443	1.120051e-01	6.530723e-01	5.653456e-01	4.485861e+00	
1  0.4629	1.120051e-01	6.530723e-01	5.077881e+00	-5.629249e-01	
2  0.23169	1.120051e-01	6.530723e-01	3.154001e+00	-1.028889e+00	
1  0.883816	1.124828e-01	6.227866e-01	3.103534e+00	-1.020448e+00	
1  1.1168	1.124828e-01	6.227866e-01	3.605580e+00	1.797772e+00	
1  0.860997	1.124828e-01	6.227866e-01	1.701561e+00	1.343343e+00	
2  0.247772	1.090533e-01	7.603555e-01	1.781773e+00	1.392451e+00	
5  0.286918	1.090533e-01	7.603555e-01	6.746733e-01	4.468307e+00	
1  0.282925	1.090533e-01	7.603555e-01	1.145241e+00	-1.355508e+00	
7  1.30374	9.908694e-02	1.385924e+00	2.175773e+00	-1.522877e+00	
3  1.28018	9.908694e-02	1.385924e+00	3.596846e+00	-1.508346e+00	
4  1.31734	9.908694e-02	1.385924e+00	5.673564e+00	-1.134024e+00	
3  1.3078	9.908694e-02	1.385924e+00	5.551284e+00	-1.451387e+00	
1  1.34849	9.968955e-02	1.282469e+00	5.257180e+00	-1.351135e+00	
12  1.37763	9.968955e-02	1.282469e+00	6.241846e+00	-1.988495e+00	
1  1.4267	9.968955e-02	1.282469e+00	6.397004e+00	-7.506572e-01	
4  1.37026	9.968955e-02	1.282469e+00	5.385105e+00	-5.907773e-01	
3  1.48116	9.968955e-02	1.282469e+00	5.052081e+00	1.610264e+00	
1  1.33215	9.968955e-02	1.282469e+00	3.943813e+00	3.210122e-01	
1  1.38572	9.968955e-02	1.282469e+00	3.199191e+00	2.557594e+00	
2  1.69414	9.947903e-02	1.178923e+00	2.808586e+00	2.714410e+00	
3  1.85534	9.947903e-02	1.178923e+00	3.334565e+00	3.466914e+00	
1  1.65136	1.025678e-01	1.054027e+00	3.258809e+00	3.424051e+00	
1  1.54479	1.025678e-01	1.054027e+00	2.051341e+00	4.297930e+00	
4  1.52177	1.025678e-01	1.054027e+00	3.024614e+00	2.923070e+00	
1  1.41958	1.025678e-01	1.054027e+00	1.148382e+00	2.201426e+00	
2  1.5537	1.005310e-01	1.092007e+00	1.041605e+00	2.290635e+00	
3  1.66648	1.005310e-01	1.092007e+00	1.920496e+00	4.538623e+00	
3  1.11126	1.040467e-01	9.449926e-01	1.817110e+00	4.496510e+00	
2  0.932373	1.047887e-01	9.016577e-01	1.751829e+00	4.504521e+00	
2  1.3878	1.047887e-01	9.016577e-01	2.562831e+00	4.915628e+00	
3  1.55994	1.039855e-01	8.981825e-01	2.455554e+00	4.976148e+00	
1  1.12575	1.039855e-01	8.981825e-01	1.415500e+00	4.900317e+00	
2  0.268128	1.105553e-01	6.949122e-01	1.474688e+00	4.723476e+00	
1  0.454601	1.105553e-01	6.949122e-01	2.034763e+00	4.579663e+00	
# After 199 accepted steps: update proposal 
7  0.142596	1.105553e-01	6.949122e-01	1.027134e+00	4.244543e+00	
1  0.14892	1.105553e-01	6.949122e-01	3.227719e+00	2.169951e-01	
1  0.192048	1.105553e-01	6.949122e-01	2.502020e+00	2.399674e+00	
2  1.87012	1.079165e-01	8.485090e-01	2.716899e+00	2.345166e+00	
4  2.52885	1.079165e-01	8.485090e-01	4.109502e+00	3.392514e+00	
4  1.87271	1.079165e-01	8.485090e-01	4.067450e+00	8.459863e-02	
1  2.17084	1.079165e-01	8.485090e-01	6.265289e+00	-2.411501e-01	
3  2.19089	1.079165e-01	8.485090e-01	6.992341e+00	-1.171888e+00	
1  1.82572	1.079165e-01	8.485090e-01	3.675283e+00	-3.512739e-01	
1  2.26623	1.079165e-01	8.485090e-01	6.717733e+00	-2.360243e-01	
1  1.30984	1.086455e-01	7.985026e-01	6.635776e+00	-2.098775e-01	
3  0.966558	1.115110e-01	7.122878e-01	6.642769e+00	-2.686275e-01	
1  1.06486	1.105040e-01	6.757803e-01	6.441062e+00	-1.502034e-01	
1  0.874229	1.084767e-01	7.818820e-01	6.570651e+00	-1.746609e-01	
2  0.570749	1.084767e-01	7.818820e-01	5.706414e+00	-1.575121e+00	
1  1.23527	1.079202e-01	8.271854e-01	5.790234e+00	-1.605510e+00	
1  0.543435	1.138060e-01	6.193307e-01	5.712827e+00	-1.681148e+00	
1  0.659937	1.138060e-01	6.193307e-01	5.580512e+00	-3.464296e-01	
3  0.632737	1.138060e-01	6.193307e-01	5.651674e+00	-6.753016e-01	
2  0.765894	1.138060e-01	6.193307e-01	6.758875e+00	-1.541468e+00	
1  0.859596	1.089093e-01	7.782144e-01	6.781392e+00	-1.457987e+00	
1  1.07325	1.084224e-01	7.258048e-01	6.580200e+00	-1.349857e+00	
1  0.71132	1.084224e-01	7.258048e-01	3.196370e+00	-1.227329e+00	
1  0.696016	1.084224e-01	7.258048e-01	2.392098e+00	-1.182109e+00	
4  0.208607	1.100146e-01	7.379767e-01	2.575169e+00	-1.302686e+00	
3  0.0505966	1.131514e-01	6.554998e-01	2.618313e+00	-1.384413e+00	
3  0.114798	1.131514e-01	6.554998e-01	3.028718e+00	8.718051e-01	
1  0.0565665	1.131514e-01	6.554998e-01	1.375958e+00	1.189297e-01	
2  0.04723	1.131514e-01	6.554998e-01	2.311161e+00	-5.260268e-01	
1  1.51574	1.117749e-01	7.362575e-01	2.425142e+00	-5.553874e-01	
1  1.60768	1.117749e-01	7.362575e-01	1.654724e+00	3.817696e+00	
1  1.61066	1.117749e-01	7.362575e-01	1.499695e+00	4.118918e+00	
# After 231 accepted steps: update proposal 
1  0.52345	1.069571e-01	8.201320e-01	1.305773e+00	4.307087e+00	
10  1.52983	1.085342e-01	7.004088e-01	1.216178e+00	4.387592e+00	
4  1.71548	1.085342e-01	7.004088e-01	1.602192e+00	4.978960e+00	
