1  0.0203085	2.187926e+00	1.071335e-01	9.854881e-01	2.492398e+00	6.643807e-01	1.006496e+00	1.976895e+00	3.989837e-03	
1  0.082459	1.932859e+00	1.032362e-01	9.765660e-01	2.611245e+00	6.350451e-01	9.899227e-01	1.871941e+00	1.023257e-02	
1  0.0123515	2.025708e+00	1.062279e-01	9.728930e-01	2.566838e+00	6.461648e-01	9.873056e-01	1.890623e+00	1.983570e-02	
1  0.0185928	2.452899e+00	1.145200e-01	9.725723e-01	2.428246e+00	6.794743e-01	9.969826e-01	1.999486e+00	3.332012e-02	
1  0.0349123	2.586711e+00	1.185252e-01	9.646587e-01	2.397467e+00	6.927208e-01	9.885705e-01	2.013248e+00	4.285742e-02	
1  0.0441747	2.586711e+00	1.185252e-01	9.646587e-01	2.397467e+00	6.927208e-01	9.889398e-01	1.951095e+00	2.520287e-01	
1  0.0484874	2.586711e+00	1.185252e-01	9.646587e-01	2.397467e+00	6.927208e-01	9.891541e-01	2.010230e+00	1.311781e-01	
1  0.0409533	2.586711e+00	1.185252e-01	9.646587e-01	2.397467e+00	6.927208e-01	9.887890e-01	2.133648e+00	-1.567988e-01	
1  0.0539945	2.535879e+00	1.178253e-01	9.686994e-01	2.374798e+00	6.956072e-01	9.922675e-01	2.139681e+00	-1.561925e-01	
1  0.0997249	2.550040e+00	1.158165e-01	9.846056e-01	2.359187e+00	6.990958e-01	1.005729e+00	2.167203e+00	-1.571277e-01	
1  0.130408	2.710444e+00	1.182588e-01	9.877267e-01	2.311495e+00	7.141730e-01	1.011162e+00	2.215795e+00	-1.582924e-01	
1  0.0977997	2.471393e+00	1.126983e-01	9.922227e-01	2.407056e+00	6.888489e-01	1.008340e+00	2.144171e+00	-1.577556e-01	
1  0.0699176	2.381608e+00	1.139051e-01	9.756849e-01	2.428085e+00	6.836849e-01	9.923093e-01	2.101700e+00	-1.563182e-01	
1  0.0286427	2.381608e+00	1.139051e-01	9.756849e-01	2.428085e+00	6.836849e-01	9.902855e-01	2.076487e+00	-1.896707e-01	
1  0.0345215	2.381608e+00	1.139051e-01	9.756849e-01	2.428085e+00	6.836849e-01	9.907263e-01	2.000413e+00	-2.040255e-02	
1  0.0385381	2.381608e+00	1.139051e-01	9.756849e-01	2.428085e+00	6.836849e-01	9.909334e-01	1.986789e+00	-7.639660e-02	
1  0.0203636	2.254668e+00	1.119808e-01	9.650409e-01	2.526185e+00	6.711528e-01	9.739478e-01	1.925059e+00	-8.823192e-02	
1  0.0212586	2.237581e+00	1.105801e-01	9.672188e-01	2.568812e+00	6.665072e-01	9.719720e-01	1.909636e+00	-9.152647e-02	
1  0.0258667	2.445518e+00	1.170140e-01	9.482933e-01	2.527171e+00	6.857091e-01	9.582226e-01	1.939208e+00	-9.440749e-02	
1  0.0375614	2.313518e+00	1.145445e-01	9.418577e-01	2.586411e+00	6.740380e-01	9.527641e-01	1.908587e+00	-1.156506e-01	
1  0.0282564	2.242721e+00	1.139668e-01	9.461262e-01	2.570479e+00	6.708154e-01	9.535596e-01	1.889560e+00	-9.553905e-02	
1  0.0300558	2.242721e+00	1.139668e-01	9.461262e-01	2.570479e+00	6.708154e-01	9.541713e-01	1.865995e+00	-1.273155e-01	
1  0.0308932	2.242721e+00	1.139668e-01	9.461262e-01	2.570479e+00	6.708154e-01	9.542051e-01	1.838254e+00	-7.223204e-02	
1  0.0323409	2.242721e+00	1.139668e-01	9.461262e-01	2.570479e+00	6.708154e-01	9.545614e-01	1.805849e+00	8.987982e-02	
1  0.0359206	2.228270e+00	1.139733e-01	9.445796e-01	2.581761e+00	6.696683e-01	9.510634e-01	1.794044e+00	9.272049e-02	
1  0.0455054	2.559562e+00	1.225764e-01	9.367643e-01	2.499315e+00	6.910974e-01	9.409030e-01	1.818497e+00	1.427816e-01	
1  0.0464754	2.702092e+00	1.259981e-01	9.297549e-01	2.485876e+00	6.980787e-01	9.346421e-01	1.827716e+00	1.522254e-01	
1  0.0632113	2.557691e+00	1.249249e-01	9.246558e-01	2.473949e+00	6.869454e-01	9.357164e-01	1.806829e+00	1.523820e-01	
1  0.0731397	1.920098e+00	1.138289e-01	9.298077e-01	2.572133e+00	6.421190e-01	9.369451e-01	1.686890e+00	1.431593e-01	
1  0.083916	1.920098e+00	1.138289e-01	9.298077e-01	2.572133e+00	6.421190e-01	9.373388e-01	1.680431e+00	-1.317405e-01	
1  0.147311	1.920098e+00	1.138289e-01	9.298077e-01	2.572133e+00	6.421190e-01	9.391710e-01	1.485560e+00	1.126242e-01	
1  0.127507	1.920098e+00	1.138289e-01	9.298077e-01	2.572133e+00	6.421190e-01	9.372393e-01	1.482892e+00	-2.220248e-01	
1  0.120619	1.983214e+00	1.145291e-01	9.398622e-01	2.497236e+00	6.517625e-01	9.515975e-01	1.530457e+00	-2.163183e-01	
1  0.12101	2.015680e+00	1.141093e-01	9.436375e-01	2.523153e+00	6.526686e-01	9.497917e-01	1.524655e+00	-2.132990e-01	
1  0.10901	2.336580e+00	1.199838e-01	9.419901e-01	2.487418e+00	6.681917e-01	9.456293e-01	1.555178e+00	-1.837041e-01	
1  0.100719	2.064500e+00	1.130840e-01	9.487352e-01	2.595327e+00	6.399136e-01	9.459140e-01	1.485299e+00	-1.923272e-01	
1  0.111773	2.135428e+00	1.147423e-01	9.515603e-01	2.540213e+00	6.440501e-01	9.532500e-01	1.510541e+00	-1.796058e-01	
1  0.119604	2.135428e+00	1.147423e-01	9.515603e-01	2.540213e+00	6.440501e-01	9.542266e-01	1.607214e+00	-3.233048e-01	
