1  0.161196	2.268983e+00	1.127214e-01	9.629495e-01	2.417149e+00	6.766097e-01	9.977498e-01	2.017955e+00	-6.268856e-02	
1  0.0784335	2.230677e+00	1.118898e-01	9.652054e-01	2.416151e+00	6.730532e-01	1.000350e+00	1.990985e+00	3.294844e-02	
1  0.0836909	2.231493e+00	1.115625e-01	9.669086e-01	2.418869e+00	6.731437e-01	1.001508e+00	2.010310e+00	-2.046401e-02	
1  0.0956079	2.272450e+00	1.122597e-01	9.656384e-01	2.419120e+00	6.756387e-01	1.000303e+00	2.026965e+00	-5.387891e-02	
1  0.553546	2.176083e+00	1.103535e-01	9.675277e-01	2.432524e+00	6.686284e-01	1.002220e+00	2.023896e+00	-9.426893e-02	
1  0.630091	2.176083e+00	1.103535e-01	9.675277e-01	2.432524e+00	6.686284e-01	1.002179e+00	2.008064e+00	-1.191177e-01	
1  0.560941	2.176083e+00	1.103535e-01	9.675277e-01	2.432524e+00	6.686284e-01	1.002281e+00	2.007885e+00	-1.466605e-01	
1  0.51418	2.176083e+00	1.103535e-01	9.675277e-01	2.432524e+00	6.686284e-01	1.002283e+00	2.049883e+00	-1.054215e-01	
1  0.899966	2.123370e+00	1.092713e-01	9.691564e-01	2.442145e+00	6.646980e-01	1.002883e+00	2.046159e+00	-1.409399e-01	
1  0.573154	2.154429e+00	1.103832e-01	9.653718e-01	2.433714e+00	6.679346e-01	1.000488e+00	2.041540e+00	-1.165261e-01	
1  0.925098	2.109514e+00	1.095294e-01	9.679782e-01	2.429951e+00	6.642279e-01	1.003202e+00	2.002016e+00	1.056689e-02	
5  0.51542	2.108426e+00	1.094534e-01	9.676927e-01	2.442655e+00	6.635212e-01	1.000774e+00	2.012959e+00	-8.314741e-02	
1  1.42792	2.070910e+00	1.082128e-01	9.701760e-01	2.461076e+00	6.597632e-01	1.001516e+00	2.040774e+00	-2.112983e-01	
1  1.14327	2.067732e+00	1.083984e-01	9.705599e-01	2.449971e+00	6.598611e-01	1.002490e+00	2.005772e+00	-8.400019e-02	
1  1.14012	2.057530e+00	1.086281e-01	9.683094e-01	2.446801e+00	6.591687e-01	1.001539e+00	1.984892e+00	-2.009589e-02	
2  1.21676	2.054809e+00	1.090465e-01	9.675628e-01	2.430299e+00	6.610146e-01	1.002105e+00	1.959068e+00	7.762193e-02	
3  1.30304	2.054809e+00	1.090465e-01	9.675628e-01	2.430299e+00	6.610146e-01	1.002007e+00	1.960836e+00	1.841919e-02	
1  1.26823	2.080729e+00	1.101269e-01	9.628406e-01	2.428462e+00	6.627280e-01	9.984187e-01	1.949179e+00	4.639905e-02	
1  1.07174	2.088549e+00	1.102558e-01	9.618870e-01	2.435598e+00	6.628160e-01	9.967966e-01	1.961416e+00	-1.426440e-02	
1  1.70323	2.028682e+00	1.085612e-01	9.674408e-01	2.439414e+00	6.578486e-01	1.001510e+00	1.950594e+00	2.333757e-02	
