3  76.7421	1.111969e-01	6.711111e-01	1.000812e+00	1.994247e+00	-6.271516e-04	
1  76.7564	1.111969e-01	6.711111e-01	1.000812e+00	1.995072e+00	-3.000931e-02	
1  76.7438	1.111969e-01	6.711111e-01	1.000812e+00	1.995568e+00	-8.423915e-03	
3  10.0671	1.119143e-01	6.753514e-01	1.002267e+00	2.009242e+00	-8.908978e-03	
1  10.0732	1.119143e-01	6.753514e-01	1.002267e+00	2.020813e+00	-1.571986e-02	
4  10.0723	1.119143e-01	6.753514e-01	1.002267e+00	2.018957e+00	-1.292589e-02	
5  10.1173	1.119143e-01	6.753514e-01	1.002267e+00	2.022835e+00	4.671588e-02	
1  10.1995	1.119143e-01	6.753514e-01	1.002267e+00	2.009364e+00	1.211477e-01	
2  10.2067	1.119143e-01	6.753514e-01	1.002267e+00	2.008417e+00	1.260706e-01	
2  0.177274	1.119553e-01	6.736706e-01	1.000175e+00	2.000684e+00	1.270856e-01	
1  0.234147	1.119553e-01	6.736706e-01	1.000175e+00	1.992074e+00	1.656025e-01	
3  0.308583	1.119553e-01	6.736706e-01	1.000175e+00	1.996657e+00	1.896112e-01	
1  0.260022	1.119553e-01	6.736706e-01	1.000372e+00	1.997033e+00	1.897804e-01	
1  0.15697	1.119553e-01	6.736706e-01	1.000372e+00	1.972229e+00	1.750645e-01	
4  0.127043	1.119553e-01	6.736706e-01	1.000372e+00	1.956298e+00	1.720488e-01	
1  0.164705	1.119553e-01	6.736706e-01	1.000372e+00	1.925563e+00	2.085091e-01	
4  0.261125	1.119553e-01	6.736706e-01	1.000372e+00	1.922867e+00	2.587955e-01	
1  0.288281	1.119553e-01	6.736706e-01	1.000372e+00	1.894070e+00	2.799047e-01	
3  0.409378	1.119553e-01	6.736706e-01	1.000372e+00	1.879904e+00	3.336315e-01	
1  0.409583	1.119553e-01	6.736706e-01	1.000300e+00	1.879765e+00	3.335694e-01	
1  0.382222	1.119553e-01	6.736706e-01	1.000300e+00	1.864863e+00	3.220787e-01	
4  0.396671	1.119553e-01	6.736706e-01	1.000300e+00	1.857765e+00	3.268260e-01	
5  0.331364	1.119553e-01	6.736706e-01	1.000300e+00	1.856810e+00	2.882747e-01	
1  0.376134	1.119553e-01	6.736706e-01	1.000300e+00	1.847173e+00	3.076911e-01	
4  0.452435	1.119553e-01	6.736706e-01	1.000300e+00	1.838758e+00	3.444284e-01	
5  0.410523	1.119553e-01	6.736706e-01	1.000300e+00	1.845873e+00	3.272490e-01	
1  0.412639	1.119553e-01	6.736706e-01	1.000300e+00	1.863402e+00	3.355941e-01	
4  0.213985	1.119553e-01	6.736706e-01	1.000300e+00	1.885919e+00	2.294701e-01	
1  0.330408	1.119553e-01	6.736706e-01	1.000300e+00	1.868005e+00	2.965407e-01	
4  0.309908	1.119553e-01	6.736706e-01	1.000300e+00	1.862530e+00	2.794466e-01	
1  0.469081	1.119553e-01	6.736706e-01	1.000300e+00	1.850076e+00	3.573982e-01	
3  0.41774	1.119553e-01	6.736706e-01	1.000300e+00	1.856773e+00	3.365005e-01	
1  0.782479	1.119553e-01	6.736706e-01	1.000762e+00	1.857656e+00	3.368971e-01	
1  0.854306	1.119553e-01	6.736706e-01	1.000762e+00	1.861523e+00	3.658444e-01	
4  0.850696	1.119553e-01	6.736706e-01	1.000762e+00	1.857223e+00	3.648117e-01	
1  1.0383	1.119553e-01	6.736706e-01	1.000762e+00	1.834644e+00	4.295073e-01	
4  1.16607	1.119553e-01	6.736706e-01	1.000762e+00	1.806376e+00	4.682452e-01	
1  1.23076	1.119553e-01	6.736706e-01	1.000762e+00	1.796867e+00	4.864779e-01	
4  1.32198	1.119553e-01	6.736706e-01	1.000762e+00	1.764745e+00	5.031771e-01	
1  1.21568	1.119553e-01	6.736706e-01	1.000762e+00	1.767351e+00	4.646626e-01	
3  1.23729	1.119553e-01	6.736706e-01	1.000762e+00	1.760534e+00	4.656391e-01	
1  0.921081	1.119553e-01	6.736706e-01	1.000493e+00	1.760020e+00	4.654081e-01	
1  0.711863	1.119553e-01	6.736706e-01	1.000493e+00	1.782347e+00	3.896172e-01	
4  0.639962	1.119553e-01	6.736706e-01	1.000493e+00	1.790894e+00	3.573950e-01	
1  0.612677	1.119553e-01	6.736706e-01	1.000493e+00	1.791536e+00	3.307391e-01	
4  0.78233	1.119553e-01	6.736706e-01	1.000493e+00	1.768758e+00	4.038671e-01	
1  0.804432	1.119553e-01	6.736706e-01	1.000493e+00	1.754984e+00	3.476956e-01	
3  0.840642	1.119553e-01	6.736706e-01	1.000493e+00	1.748865e+00	3.438844e-01	
1  0.830832	1.119553e-01	6.736706e-01	1.000476e+00	1.748833e+00	3.438697e-01	
1  0.913506	1.119553e-01	6.736706e-01	1.000476e+00	1.736390e+00	3.713124e-01	
3  1.21316	1.119553e-01	6.736706e-01	1.000476e+00	1.696618e+00	4.557406e-01	
1  1.32621	1.119553e-01	6.736706e-01	1.000074e+00	1.695851e+00	4.553957e-01	
1  1.44545	1.119553e-01	6.736706e-01	1.000074e+00	1.679692e+00	4.544484e-01	
3  1.42139	1.119553e-01	6.736706e-01	1.000074e+00	1.682966e+00	4.583350e-01	
1  2.26127	1.119553e-01	6.736706e-01	9.996487e-01	1.682154e+00	4.579698e-01	
1  2.11588	1.119553e-01	6.736706e-01	9.996487e-01	1.699903e+00	4.076333e-01	
4  2.06614	1.119553e-01	6.736706e-01	9.996487e-01	1.706439e+00	3.970250e-01	
1  1.99276	1.119553e-01	6.736706e-01	9.996487e-01	1.726214e+00	2.684282e-01	
3  1.93614	1.119553e-01	6.736706e-01	9.996487e-01	1.729411e+00	2.937708e-01	
1  2.09328	1.119553e-01	6.736706e-01	1.001094e+00	1.732173e+00	2.950121e-01	
1  2.14636	1.119553e-01	6.736706e-01	1.001094e+00	1.723703e+00	3.132848e-01	
4  2.13324	1.119553e-01	6.736706e-01	1.001094e+00	1.730226e+00	2.716105e-01	
1  2.10153	1.119553e-01	6.736706e-01	1.001094e+00	1.727137e+00	3.505213e-01	
3  2.12715	1.119553e-01	6.736706e-01	1.001094e+00	1.726580e+00	4.247616e-01	
1  1.03143	1.119553e-01	6.736706e-01	1.000171e+00	1.724817e+00	4.239690e-01	
1  0.829635	1.119553e-01	6.736706e-01	1.000171e+00	1.752446e+00	3.229905e-01	
