2  0.115957	2.228386e+00	1.116244e-01	9.662474e-01	2.423012e+00	6.724607e-01	1.000006e+00	2.000000e+00	0.000000e+00	
1  0.134786	2.215144e+00	1.113028e-01	9.667065e-01	2.427855e+00	6.710408e-01	1.000072e+00	2.000000e+00	0.000000e+00	
1  0.00781735	2.245397e+00	1.118782e-01	9.663572e-01	2.421969e+00	6.732470e-01	1.000034e+00	2.000000e+00	0.000000e+00	
5  0.0918144	2.231653e+00	1.113813e-01	9.670426e-01	2.432358e+00	6.707228e-01	1.000182e+00	2.000000e+00	0.000000e+00	
1  2.03107	2.243547e+00	1.116387e-01	9.666796e-01	2.425759e+00	6.718110e-01	1.000439e+00	2.000000e+00	0.000000e+00	
1  1.5095	2.239498e+00	1.117327e-01	9.663865e-01	2.421527e+00	6.724419e-01	1.000357e+00	2.000000e+00	0.000000e+00	
1  1.6033	2.237850e+00	1.115531e-01	9.668239e-01	2.426382e+00	6.714166e-01	1.000458e+00	2.000000e+00	0.000000e+00	
4  1.6032	2.279138e+00	1.125107e-01	9.658107e-01	2.412278e+00	6.753095e-01	1.000420e+00	2.000000e+00	0.000000e+00	
1  1.94661	2.282840e+00	1.124530e-01	9.658426e-01	2.415640e+00	6.751952e-01	1.000339e+00	2.000000e+00	0.000000e+00	
1  1.518	2.269444e+00	1.125186e-01	9.655643e-01	2.408184e+00	6.756468e-01	1.000365e+00	2.000000e+00	0.000000e+00	
1  1.41636	2.263151e+00	1.125921e-01	9.653957e-01	2.403157e+00	6.759744e-01	1.000421e+00	2.000000e+00	0.000000e+00	
1  1.23443	2.289322e+00	1.131558e-01	9.649487e-01	2.395798e+00	6.783282e-01	1.000356e+00	2.000000e+00	0.000000e+00	
4  0.244538	2.224170e+00	1.121600e-01	9.655061e-01	2.402619e+00	6.747314e-01	1.000261e+00	2.000000e+00	0.000000e+00	
1  0.608073	2.292412e+00	1.137278e-01	9.639093e-01	2.380700e+00	6.810529e-01	1.000131e+00	2.000000e+00	0.000000e+00	
1  0.86051	2.320921e+00	1.142004e-01	9.635933e-01	2.377033e+00	6.830458e-01	1.000043e+00	2.000000e+00	0.000000e+00	
1  0.69871	2.316876e+00	1.142170e-01	9.636442e-01	2.376251e+00	6.831819e-01	9.999258e-01	2.000000e+00	0.000000e+00	
1  0.400892	2.300380e+00	1.136780e-01	9.642459e-01	2.385904e+00	6.810703e-01	9.999718e-01	2.000000e+00	0.000000e+00	
2  1.0967	2.316371e+00	1.141309e-01	9.637333e-01	2.379965e+00	6.830842e-01	9.997173e-01	2.000000e+00	0.000000e+00	
2  2.18895	2.316371e+00	1.141309e-01	9.637333e-01	2.379965e+00	6.830842e-01	9.997068e-01	1.981055e+00	-2.887432e-03	
1  1.89973	2.301130e+00	1.138107e-01	9.640324e-01	2.383890e+00	6.817002e-01	9.997739e-01	1.981055e+00	-2.887432e-03	
1  2.13525	2.314162e+00	1.139391e-01	9.640645e-01	2.385369e+00	6.820336e-01	9.997590e-01	1.981055e+00	-2.887432e-03	
1  1.39077	2.297915e+00	1.135916e-01	9.643134e-01	2.388628e+00	6.808607e-01	9.998206e-01	1.981055e+00	-2.887432e-03	
2  1.42626	2.314869e+00	1.137759e-01	9.643282e-01	2.388858e+00	6.814466e-01	9.998836e-01	1.981055e+00	-2.887432e-03	
3  0.435631	2.314869e+00	1.137759e-01	9.643282e-01	2.388858e+00	6.814466e-01	9.997303e-01	2.027030e+00	1.114427e-01	
2  0.867735	2.278346e+00	1.128464e-01	9.653663e-01	2.403807e+00	6.774505e-01	9.998351e-01	2.027030e+00	1.114427e-01	
3  1.49426	2.255121e+00	1.122209e-01	9.659908e-01	2.413988e+00	6.747677e-01	9.999306e-01	2.027030e+00	1.114427e-01	
3  1.54311	2.255121e+00	1.122209e-01	9.659908e-01	2.413988e+00	6.747677e-01	1.000042e+00	1.939873e+00	2.028397e-01	
1  1.52795	2.234323e+00	1.116109e-01	9.667820e-01	2.424227e+00	6.718424e-01	1.000276e+00	1.939873e+00	2.028397e-01	
1  1.44925	2.229286e+00	1.114835e-01	9.669371e-01	2.426314e+00	6.712314e-01	1.000307e+00	1.939873e+00	2.028397e-01	
