1  0.821535	2.126583e+00	1.095513e-01	9.673915e-01	2.498839e+00	6.636806e-01	9.913501e-01	
5  0.159098	2.186541e+00	1.106019e-01	9.654989e-01	2.452004e+00	6.653590e-01	9.990830e-01	
1  0.101817	2.224708e+00	1.116700e-01	9.646502e-01	2.433010e+00	6.698001e-01	9.989591e-01	
1  0.130431	2.295351e+00	1.132458e-01	9.631746e-01	2.416023e+00	6.754022e-01	9.981253e-01	
1  0.16652	2.395070e+00	1.151310e-01	9.616340e-01	2.394362e+00	6.821065e-01	9.984535e-01	
2  0.433092	2.396226e+00	1.150471e-01	9.610451e-01	2.410978e+00	6.798677e-01	9.966118e-01	
3  1.29078	2.396226e+00	1.150471e-01	9.610451e-01	2.410978e+00	6.798677e-01	9.969868e-01	
1  0.516452	2.415123e+00	1.155552e-01	9.622227e-01	2.383317e+00	6.850328e-01	9.991618e-01	
1  0.407247	2.405588e+00	1.157031e-01	9.624064e-01	2.350674e+00	6.870316e-01	1.003143e+00	
1  0.461165	2.418637e+00	1.160874e-01	9.622868e-01	2.372286e+00	6.893200e-01	9.976326e-01	
3  1.11563	2.418637e+00	1.160874e-01	9.622868e-01	2.372286e+00	6.893200e-01	9.966184e-01	
4  0.101503	2.385598e+00	1.155089e-01	9.633455e-01	2.395280e+00	6.885829e-01	9.928378e-01	
2  0.115626	2.391984e+00	1.157342e-01	9.629856e-01	2.394096e+00	6.889747e-01	9.923303e-01	
4  0.451286	2.498683e+00	1.173637e-01	9.618029e-01	2.373725e+00	6.945677e-01	9.944811e-01	
1  0.346036	2.462003e+00	1.162627e-01	9.625064e-01	2.388029e+00	6.894602e-01	9.959481e-01	
2  0.157147	2.422555e+00	1.159509e-01	9.631303e-01	2.390527e+00	6.902446e-01	9.938366e-01	
1  0.640861	2.411470e+00	1.159969e-01	9.631979e-01	2.413186e+00	6.907516e-01	9.884198e-01	
3  0.27105	2.498171e+00	1.181387e-01	9.616610e-01	2.370983e+00	7.002026e-01	9.895696e-01	
3  0.556909	2.486196e+00	1.179025e-01	9.604391e-01	2.372585e+00	6.964374e-01	9.909125e-01	
4  0.770853	2.421916e+00	1.167207e-01	9.604564e-01	2.380057e+00	6.902669e-01	9.924531e-01	
2  0.352759	2.410390e+00	1.162205e-01	9.607338e-01	2.409479e+00	6.869160e-01	9.894743e-01	
2  1.83979	2.316865e+00	1.147530e-01	9.598490e-01	2.459380e+00	6.778661e-01	9.835133e-01	
1  1.32494	2.287463e+00	1.143134e-01	9.597459e-01	2.451752e+00	6.753669e-01	9.856491e-01	
1  1.46566	2.240327e+00	1.133360e-01	9.602597e-01	2.464067e+00	6.706486e-01	9.859556e-01	
5  2.7951	2.301322e+00	1.145247e-01	9.599823e-01	2.470487e+00	6.764595e-01	9.817489e-01	
1  2.06696	2.297060e+00	1.143164e-01	9.605098e-01	2.465847e+00	6.766748e-01	9.832207e-01	
1  0.468952	2.172749e+00	1.117798e-01	9.622857e-01	2.456960e+00	6.666350e-01	9.908330e-01	
5  0.68827	2.166327e+00	1.113548e-01	9.632528e-01	2.483422e+00	6.658034e-01	9.876447e-01	
3  0.340964	2.211257e+00	1.122513e-01	9.627895e-01	2.453904e+00	6.694885e-01	9.909236e-01	
1  0.561119	2.211257e+00	1.122513e-01	9.627895e-01	2.453904e+00	6.694885e-01	9.904070e-01	
1  0.379312	2.228594e+00	1.123727e-01	9.632595e-01	2.457715e+00	6.709546e-01	9.898933e-01	
1  0.567968	2.161269e+00	1.114093e-01	9.635688e-01	2.457744e+00	6.664115e-01	9.908639e-01	
1  0.275338	2.225213e+00	1.123673e-01	9.632417e-01	2.479707e+00	6.703310e-01	9.857134e-01	
1  0.687689	2.242103e+00	1.129003e-01	9.624845e-01	2.489427e+00	6.723062e-01	9.821665e-01	
2  0.632596	2.230787e+00	1.128449e-01	9.611668e-01	2.484227e+00	6.693153e-01	9.836608e-01	
1  0.727076	2.241779e+00	1.133972e-01	9.600858e-01	2.452624e+00	6.706194e-01	9.873791e-01	
1  0.753418	2.327774e+00	1.152744e-01	9.588731e-01	2.437519e+00	6.789666e-01	9.850780e-01	
2  0.862667	2.416364e+00	1.165928e-01	9.573814e-01	2.447154e+00	6.828612e-01	9.825693e-01	
1  1.91439	2.457024e+00	1.172702e-01	9.570407e-01	2.486154e+00	6.858881e-01	9.742839e-01	
1  0.886797	2.457024e+00	1.172702e-01	9.570407e-01	2.486154e+00	6.858881e-01	9.737083e-01	
4  0.890931	2.362658e+00	1.154547e-01	9.579591e-01	2.506643e+00	6.777525e-01	9.741148e-01	
2  0.908906	2.390474e+00	1.158548e-01	9.578152e-01	2.476847e+00	6.790784e-01	9.792506e-01	
3  0.978589	2.368477e+00	1.155864e-01	9.588488e-01	2.456374e+00	6.797378e-01	9.822677e-01	
1  0.876064	2.388119e+00	1.159945e-01	9.576427e-01	2.492128e+00	6.791498e-01	9.754929e-01	
2  1.07155	2.370998e+00	1.156544e-01	9.578862e-01	2.513744e+00	6.778530e-01	9.722811e-01	
2  1.97417	2.394026e+00	1.164010e-01	9.574046e-01	2.530189e+00	6.808738e-01	9.664008e-01	
1  0.913519	2.297545e+00	1.141117e-01	9.584097e-01	2.510888e+00	6.703831e-01	9.770882e-01	
3  1.37663	2.330354e+00	1.149969e-01	9.575813e-01	2.534691e+00	6.737297e-01	9.699285e-01	
1  1.23131	2.278345e+00	1.137286e-01	9.585153e-01	2.495558e+00	6.688482e-01	9.808614e-01	
1  1.21817	2.318916e+00	1.143402e-01	9.574865e-01	2.503364e+00	6.692561e-01	9.794074e-01	
2  1.14374	2.318973e+00	1.147555e-01	9.580474e-01	2.522496e+00	6.732451e-01	9.725517e-01	
3  1.15506	2.236351e+00	1.123966e-01	9.588309e-01	2.547448e+00	6.605068e-01	9.770445e-01	
1  1.33397	2.227791e+00	1.122130e-01	9.590426e-01	2.531626e+00	6.596805e-01	9.803854e-01	
2  1.29384	2.218873e+00	1.124688e-01	9.588820e-01	2.592303e+00	6.613788e-01	9.668495e-01	
2  1.76987	2.236408e+00	1.129527e-01	9.570402e-01	2.650902e+00	6.601536e-01	9.556766e-01	
1  1.927	2.288917e+00	1.143078e-01	9.563427e-01	2.740727e+00	6.665316e-01	9.346259e-01	
2  1.64227	2.291380e+00	1.145740e-01	9.561497e-01	2.714911e+00	6.680147e-01	9.378499e-01	
1  2.17689	2.294784e+00	1.146637e-01	9.558990e-01	2.660086e+00	6.681426e-01	9.477564e-01	
2  2.35153	2.279737e+00	1.147281e-01	9.558386e-01	2.661694e+00	6.689663e-01	9.458065e-01	
2  2.62188	2.326089e+00	1.155555e-01	9.555494e-01	2.654088e+00	6.724350e-01	9.455303e-01	
1  2.48484	2.231129e+00	1.138076e-01	9.567421e-01	2.655077e+00	6.655468e-01	9.487484e-01	
1  2.90546	2.206859e+00	1.136500e-01	9.582841e-01	2.653164e+00	6.683086e-01	9.469577e-01	
1  2.09336	2.218619e+00	1.134638e-01	9.571062e-01	2.665765e+00	6.645534e-01	9.478251e-01	
1  1.76631	2.218619e+00	1.134638e-01	9.571062e-01	2.665765e+00	6.645534e-01	9.471775e-01	
