1  22.8416	2.013009e-01	8.497903e-01	1.000000e+00	1.500946e+00	1.555924e-01	
1  22.0255	1.952494e-01	6.710711e-01	1.000000e+00	1.554711e+00	2.118131e-01	
12  18.2305	1.952494e-01	6.710711e-01	9.961101e-01	1.425020e+00	4.854549e-01	
1  11.4857	1.952494e-01	6.710711e-01	9.927489e-01	1.397717e+00	1.811072e-01	
2  1.01911	1.110462e-01	7.188081e-01	9.927489e-01	1.842717e+00	-5.117752e-02	
1  0.499982	1.110462e-01	7.188081e-01	9.783944e-01	1.922032e+00	-1.146355e-02	
1  1.09474	1.110462e-01	7.188081e-01	9.791096e-01	2.123410e+00	-5.082074e-01	
3  0.591847	1.110462e-01	7.188081e-01	9.742442e-01	2.302883e+00	-2.462227e-01	
1  0.841189	1.110462e-01	7.188081e-01	9.669312e-01	2.358432e+00	-2.330945e-01	
5  0.323028	1.110462e-01	7.188081e-01	9.864730e-01	2.207901e+00	-2.559867e-01	
1  0.0455385	1.110462e-01	7.188081e-01	1.005332e+00	2.013214e+00	2.934664e-02	
5  0.260683	1.110462e-01	7.188081e-01	1.004387e+00	1.894062e+00	2.366468e-01	
2  0.132852	1.110462e-01	7.188081e-01	9.934916e-01	1.983038e+00	1.564068e-01	
2  1.47399	1.082990e-01	9.490543e-01	9.934916e-01	1.970207e+00	5.728446e-02	
1  2.12341	1.082990e-01	9.490543e-01	9.887177e-01	2.211643e+00	-5.439169e-01	
3  1.92336	1.082990e-01	9.490543e-01	9.933446e-01	2.187233e+00	-4.814813e-01	
5  1.69198	1.082990e-01	9.490543e-01	1.009338e+00	2.027142e+00	-2.540032e-01	
1  1.97762	1.082990e-01	9.490543e-01	1.020585e+00	2.305474e+00	-5.436223e-01	
1  2.22883	1.082990e-01	9.490543e-01	1.017723e+00	2.336383e+00	-6.234040e-01	
1  1.88131	1.082990e-01	9.490543e-01	9.984496e-01	2.357807e+00	-4.953285e-01	
1  1.58338	1.095207e-01	8.991153e-01	9.984496e-01	2.357240e+00	-4.722450e-01	
1  0.902269	9.714461e-02	6.431739e-01	9.984496e-01	2.454094e+00	-4.011241e-01	
1  1.28502	9.714461e-02	6.431739e-01	9.980833e-01	2.481164e+00	-5.301000e-01	
1  1.16899	9.714461e-02	6.431739e-01	9.966403e-01	2.343364e+00	-3.724621e-01	
8  0.521191	9.714461e-02	6.431739e-01	9.930223e-01	2.350278e+00	7.276726e-02	
1  0.478171	9.714461e-02	6.431739e-01	1.009372e+00	2.310415e+00	3.461226e-02	
1  0.484781	9.714461e-02	6.431739e-01	9.981438e-01	2.300255e+00	6.863703e-03	
3  1.01401	9.714461e-02	6.431739e-01	1.006393e+00	2.272316e+00	2.890721e-01	
2  0.659402	9.714461e-02	6.431739e-01	1.006877e+00	2.200280e+00	1.714492e-01	
4  0.66292	9.714461e-02	6.431739e-01	9.981724e-01	2.221523e+00	1.778851e-01	
1  1.27696	9.714461e-02	6.431739e-01	9.767982e-01	2.214906e+00	-1.164223e-01	
2  2.35075	9.714461e-02	6.431739e-01	9.665568e-01	2.230941e+00	-3.476810e-01	
1  2.12051	1.019086e-01	7.649011e-01	9.665568e-01	2.190883e+00	-3.843476e-01	
1  1.65277	1.019086e-01	7.649011e-01	9.699764e-01	2.166296e+00	-2.524356e-01	
1  2.04492	1.019086e-01	7.649011e-01	9.558272e-01	2.230703e+00	-3.934004e-01	
3  2.78998	1.019086e-01	7.649011e-01	9.541521e-01	2.449443e+00	-7.848238e-01	
6  2.11036	1.019086e-01	7.649011e-01	9.535792e-01	2.523444e+00	-7.073482e-01	
1  1.23352	1.019086e-01	7.649011e-01	9.299549e-01	2.249917e+00	-1.144634e-01	
2  1.15846	1.019086e-01	7.649011e-01	9.759096e-01	2.255948e+00	2.548867e-01	
2  1.40465	1.022369e-01	8.217715e-01	9.759096e-01	2.247389e+00	2.329528e-01	
1  2.02926	1.022369e-01	8.217715e-01	9.994451e-01	2.544360e+00	-6.041105e-01	
1  2.85944	1.022369e-01	8.217715e-01	9.768456e-01	2.297768e+00	-6.527988e-01	
2  1.26854	1.166738e-01	7.901319e-01	9.768456e-01	2.224277e+00	-6.035839e-01	
1  1.17345	1.166738e-01	7.901319e-01	9.790986e-01	2.115146e+00	-5.930663e-01	
1  2.06303	1.166738e-01	7.901319e-01	9.389278e-01	2.077778e+00	-6.699717e-01	
3  1.83634	1.166738e-01	7.901319e-01	9.413821e-01	2.148481e+00	-7.056574e-01	
1  1.75985	1.166738e-01	7.901319e-01	9.278872e-01	2.150849e+00	-6.655579e-01	
1  1.57311	1.166738e-01	7.901319e-01	9.256105e-01	2.137483e+00	-6.111266e-01	
2  0.405967	1.166738e-01	7.901319e-01	9.409885e-01	2.122531e+00	-3.208591e-01	
1  1.32551	1.282147e-01	6.877881e-01	9.409885e-01	2.072997e+00	-2.506732e-01	
1  1.02959	1.282147e-01	6.877881e-01	9.362090e-01	2.042415e+00	-2.667377e-01	
3  1.45121	1.282147e-01	6.877881e-01	9.326032e-01	2.091425e+00	-1.658525e-01	
2  0.643337	1.178175e-01	5.378458e-01	9.326032e-01	2.165010e+00	-1.321529e-01	
1  1.37794	1.178175e-01	5.378458e-01	9.401138e-01	2.102088e+00	2.475036e-01	
4  1.26538	1.178175e-01	5.378458e-01	9.406838e-01	1.879114e+00	4.886046e-01	
4  0.439268	1.178175e-01	5.378458e-01	9.661784e-01	1.961935e+00	4.973517e-02	
1  1.1136	1.178175e-01	5.378458e-01	9.809219e-01	1.955286e+00	2.900069e-01	
5  0.744354	1.178175e-01	5.378458e-01	9.769269e-01	1.897047e+00	2.801791e-01	
1  0.676507	1.178175e-01	5.378458e-01	9.886443e-01	1.785823e+00	1.312576e-01	
1  1.52879	1.178175e-01	5.378458e-01	9.623623e-01	1.675495e+00	4.937948e-01	
3  1.73395	1.155110e-01	5.102042e-01	9.623623e-01	1.691147e+00	4.990204e-01	
1  0.734953	1.155110e-01	5.102042e-01	9.488392e-01	1.888721e+00	1.952639e-01	
3  2.32349	1.155110e-01	5.102042e-01	9.770375e-01	1.941286e+00	5.521565e-01	
2  2.03047	1.155110e-01	5.102042e-01	9.726675e-01	1.957209e+00	5.071258e-01	
3  0.987407	1.155110e-01	5.102042e-01	9.636777e-01	1.981393e+00	3.204605e-01	
2  2.40055	1.155110e-01	5.102042e-01	9.598086e-01	1.794860e+00	7.260906e-01	
3  1.68048	1.155110e-01	5.102042e-01	9.790118e-01	1.872397e+00	5.337117e-01	
4  2.45273	1.155110e-01	5.102042e-01	9.602704e-01	1.836566e+00	7.037776e-01	
1  3.09019	1.275108e-01	6.628605e-01	9.602704e-01	1.754078e+00	6.730490e-01	
3  1.76366	1.275108e-01	6.628605e-01	9.645775e-01	1.700664e+00	5.757817e-01	
3  2.05687	1.297482e-01	6.602937e-01	9.645775e-01	1.688995e+00	5.824735e-01	
1  1.60179	1.297482e-01	6.602937e-01	9.886619e-01	1.798159e+00	2.695226e-01	
1  0.600732	1.297482e-01	6.602937e-01	9.653379e-01	1.673529e+00	2.064953e-01	
2  0.938376	1.230751e-01	5.409093e-01	9.653379e-01	1.723525e+00	2.373907e-01	
1  1.35434	1.230751e-01	5.409093e-01	9.518385e-01	1.745621e+00	-1.323249e-02	
5  1.40358	1.230751e-01	5.409093e-01	9.484022e-01	1.837586e+00	-2.220615e-01	
1  0.926321	1.230751e-01	5.409093e-01	9.355927e-01	1.897187e+00	-1.281257e-01	
4  0.891968	1.230751e-01	5.409093e-01	9.478348e-01	1.809871e+00	2.507308e-02	
1  1.61075	1.230751e-01	5.409093e-01	9.493008e-01	1.757830e+00	-1.087207e-01	
3  1.10301	1.230751e-01	5.409093e-01	9.403410e-01	1.731490e+00	3.070217e-01	
7  1.0165	1.230751e-01	5.409093e-01	9.831406e-01	1.821390e+00	-1.899213e-01	
4  0.770501	1.230751e-01	5.409093e-01	9.857106e-01	1.821336e+00	-8.459398e-02	
5  2.13029	1.230751e-01	5.409093e-01	9.907779e-01	1.561796e+00	1.331663e-01	
1  2.21635	1.230751e-01	5.409093e-01	1.009954e+00	1.590970e+00	-8.681637e-02	
10  1.24365	1.230751e-01	5.409093e-01	9.943830e-01	1.639778e+00	1.376738e-01	
3  1.78652	1.230751e-01	5.409093e-01	9.989682e-01	1.582769e+00	1.119038e-01	
2  1.02085	1.230751e-01	5.409093e-01	9.907607e-01	1.669340e+00	1.784039e-01	
3  3.55175	1.230751e-01	5.409093e-01	9.991005e-01	1.432964e+00	9.317260e-01	
1  2.92078	1.230751e-01	5.409093e-01	9.528470e-01	1.491945e+00	7.149579e-01	
4  1.47577	1.230751e-01	5.409093e-01	9.498167e-01	1.663954e+00	4.844841e-01	
1  1.11988	1.230751e-01	5.409093e-01	9.449071e-01	1.759385e+00	7.714200e-02	
1  0.844512	1.230751e-01	5.409093e-01	9.592179e-01	1.932889e+00	-1.917904e-01	
2  0.722078	1.230751e-01	5.409093e-01	9.684511e-01	1.889469e+00	7.991688e-02	
2  0.346995	1.121384e-01	6.531347e-01	9.684511e-01	1.934588e+00	7.304917e-03	
1  0.198806	1.121384e-01	6.531347e-01	9.842757e-01	2.001111e+00	1.988673e-01	
3  0.109867	1.121384e-01	6.531347e-01	9.707846e-01	1.966101e+00	1.599931e-01	
1  0.387742	1.121384e-01	6.531347e-01	9.608348e-01	1.984204e+00	-9.299066e-02	
3  0.806777	1.121384e-01	6.531347e-01	9.583035e-01	2.188707e+00	-4.750974e-01	
1  1.83873	1.050298e-01	7.268253e-01	9.583035e-01	2.217943e+00	-5.225924e-01	
1  0.268332	1.050298e-01	7.268253e-01	9.530926e-01	2.280267e+00	-9.077545e-02	
1  1.05165	1.050298e-01	7.268253e-01	9.686171e-01	2.154468e+00	3.676762e-01	
3  0.273694	1.050298e-01	7.268253e-01	9.655491e-01	2.194086e+00	1.474347e-02	
1  0.257851	1.050298e-01	7.268253e-01	9.693050e-01	2.221754e+00	-8.839781e-04	
4  0.80355	1.050298e-01	7.268253e-01	9.598442e-01	2.280558e+00	2.049567e-01	
2  0.774653	1.050298e-01	7.268253e-01	9.883334e-01	2.197067e+00	2.201111e-01	
3  0.263755	1.050298e-01	7.268253e-01	9.907957e-01	2.212016e+00	-8.100686e-02	
