1  142.925	1.109000e-01	6.688042e-01	1.987620e+00	-1.404641e-03	
1  141.051	1.120256e-01	6.739360e-01	2.001685e+00	-2.233035e-03	
2  140.027	1.120256e-01	6.739360e-01	1.970738e+00	1.674460e-01	
1  139.303	1.125876e-01	6.754462e-01	1.965725e+00	1.865433e-01	
3  137.391	1.140684e-01	6.795673e-01	1.954136e+00	2.342342e-01	
1  137.727	1.138689e-01	6.786227e-01	1.951243e+00	2.350282e-01	
1  139.235	1.129787e-01	6.744174e-01	1.938444e+00	2.383993e-01	
2  138.736	1.129787e-01	6.744174e-01	1.929220e+00	3.083592e-01	
1  138.977	1.128300e-01	6.737619e-01	1.927620e+00	3.080499e-01	
1  138.816	1.128065e-01	6.745788e-01	1.937897e+00	2.909336e-01	
3  138.572	1.128065e-01	6.745788e-01	1.901795e+00	4.376006e-01	
2  137.458	1.136337e-01	6.772695e-01	1.899765e+00	4.570386e-01	
1  136.02	1.136337e-01	6.772695e-01	1.944412e+00	4.187583e-01	
1  136.016	1.137361e-01	6.770020e-01	1.937293e+00	4.322948e-01	
2  134.771	1.147393e-01	6.798468e-01	1.930047e+00	4.636247e-01	
1  134.164	1.147393e-01	6.798468e-01	1.936701e+00	4.937935e-01	
1  133.907	1.149071e-01	6.805407e-01	1.937985e+00	4.949861e-01	
1  133.646	1.151563e-01	6.810582e-01	1.934019e+00	5.062806e-01	
1  132.214	1.151563e-01	6.810582e-01	1.953116e+00	5.707134e-01	
2  132.822	1.151563e-01	6.810582e-01	1.967038e+00	4.574984e-01	
1  131.633	1.159855e-01	6.841819e-01	1.969887e+00	4.690655e-01	
1  128.649	1.159855e-01	6.841819e-01	2.066098e+00	3.958427e-01	
2  127.77	1.159855e-01	6.841819e-01	2.109760e+00	3.252561e-01	
1  127.274	1.165341e-01	6.846611e-01	2.093482e+00	3.623522e-01	
2  127.244	1.165341e-01	6.846611e-01	2.088900e+00	3.813991e-01	
1  126.856	1.164746e-01	6.870216e-01	2.118263e+00	3.326427e-01	
2  126.727	1.166087e-01	6.871779e-01	2.114733e+00	3.409819e-01	
1  125.822	1.166087e-01	6.871779e-01	2.121086e+00	4.076280e-01	
1  126.187	1.164622e-01	6.857674e-01	2.110761e+00	4.215031e-01	
1  125.766	1.166855e-01	6.871853e-01	2.118124e+00	4.139293e-01	
1  126.813	1.166855e-01	6.871853e-01	2.183925e+00	1.040239e-01	
1  126.141	1.166855e-01	6.871853e-01	2.154841e+00	2.510221e-01	
1  123.765	1.183659e-01	6.934051e-01	2.159347e+00	2.765197e-01	
1  123.742	1.184801e-01	6.930160e-01	2.150366e+00	2.933066e-01	
1  124.38	1.184801e-01	6.930160e-01	2.076775e+00	4.995459e-01	
2  122.688	1.184801e-01	6.930160e-01	2.100265e+00	6.093201e-01	
1  120.021	1.207521e-01	7.002228e-01	2.092600e+00	6.660943e-01	
1  119.987	1.207521e-01	7.002228e-01	2.079370e+00	7.574565e-01	
1  119.202	1.207521e-01	7.002228e-01	2.116389e+00	6.749787e-01	
2  118.952	1.213670e-01	7.002096e-01	2.091848e+00	7.267620e-01	
2  118.953	1.213670e-01	7.002096e-01	2.073628e+00	9.353328e-01	
2  118.275	1.219909e-01	7.024607e-01	2.074638e+00	9.458722e-01	
1  117.727	1.219909e-01	7.024607e-01	2.102715e+00	7.830249e-01	
4  117.993	1.219909e-01	7.024607e-01	2.085065e+00	9.150434e-01	
1  118.012	1.219909e-01	7.024607e-01	2.084176e+00	9.354624e-01	
1  116.804	1.228051e-01	7.066987e-01	2.100362e+00	9.251199e-01	
2  116.092	1.233835e-01	7.091806e-01	2.105816e+00	9.275701e-01	
1  115.157	1.233835e-01	7.091806e-01	2.140877e+00	8.490576e-01	
3  115.379	1.232747e-01	7.083497e-01	2.135688e+00	8.553449e-01	
2  115.441	1.232747e-01	7.083497e-01	2.133753e+00	8.413510e-01	
1  115.742	1.224728e-01	7.079650e-01	2.161154e+00	7.812822e-01	
1  114.845	1.224728e-01	7.079650e-01	2.229158e+00	5.114278e-01	
1  113.802	1.224728e-01	7.079650e-01	2.271801e+00	4.760787e-01	
1  111.697	1.241410e-01	7.145122e-01	2.280537e+00	4.944824e-01	
1  110.632	1.249907e-01	7.179392e-01	2.286041e+00	5.021454e-01	
1  110.359	1.249907e-01	7.179392e-01	2.303298e+00	4.615970e-01	
1  110.043	1.249907e-01	7.179392e-01	2.312982e+00	4.723478e-01	
1  110.453	1.245600e-01	7.169913e-01	2.319219e+00	4.538323e-01	
1  108.286	1.266734e-01	7.229679e-01	2.303769e+00	5.201286e-01	
1  108.06	1.266734e-01	7.229679e-01	2.300567e+00	6.682412e-01	
1  107.663	1.266734e-01	7.229679e-01	2.322141e+00	5.765891e-01	
1  109.273	1.252683e-01	7.175223e-01	2.315573e+00	5.598079e-01	
1  107.61	1.270973e-01	7.223393e-01	2.298139e+00	6.237689e-01	
1  107.947	1.270973e-01	7.223393e-01	2.281728e+00	6.792154e-01	
